Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
3066.839,-0.136,0.477,6.998,7.016,67,10.27,45.31
3066.903,-0.119,0.435,6.998,7.011,67,10.3,43.74
3066.968,-0.072,0.373,6.994,7.008,67,10.3,42.63
3067.032,-0.142,0.352,6.982,7.002,67,10.29,43.44
3067.097,0.014,0.352,6.974,6.996,67,10.29,44.71
3067.161,0.029,0.207,6.974,6.995,88,10.29,44.9
3067.226,-0.034,0.207,6.971,6.993,88,10.3,43.89
3067.29,0.063,0.269,6.965,6.99,88,10.28,42.68
3067.355,0.26,0.477,6.959,6.988,88,10.3,42.53
3067.419,0.261,0.394,6.954,6.986,88,10.29,43.6
3067.484,-0.068,0.352,6.951,6.988,88,10.3,44.93
3067.548,-0.093,0.331,6.948,6.99,88,10.28,45.49
3067.613,-0.093,0.29,6.947,6.994,88,10.32,45.58
3067.677,-0.099,0.477,6.944,7.002,88,10.3,46.07
3067.742,-0.09,0.29,6.947,7.01,88,10.28,46.36
3067.806,-0.031,0.29,6.948,7.02,88,10.28,46.72
3067.871,-0.092,0.373,6.949,7.027,88,10.29,47.07
3067.935,-0.026,0.352,6.954,7.039,88,10.29,47.1
3068,0.182,0.166,6.959,7.052,88,10.32,47.55
3068.065,0.032,0.186,6.965,7.066,64,10.3,48.38
3068.129,0.128,0.331,6.975,7.081,64,10.3,48.78
3068.194,0.309,0.207,6.987,7.093,64,10.29,48.84
3068.258,0.351,0.29,6.997,7.111,64,10.32,48.8
3068.323,0.008,0.331,7.01,7.126,64,10.33,48.5
3068.387,-0.034,0.186,7.022,7.141,64,10.3,48.31
3068.452,-0.038,0.29,7.035,7.154,64,10.29,48.29
3068.516,-0.037,0.394,7.047,7.168,64,10.28,48.03
3068.581,-0.019,0.435,7.06,7.18,64,10.27,47.75
3068.645,0.048,0.207,7.072,7.191,64,10.26,47.54
3068.71,-0.024,0.249,7.082,7.204,64,10.26,47.16
3068.774,-0.019,0.373,7.094,7.214,64,10.27,46.49
3068.839,0.258,0.29,7.104,7.224,64,10.28,45.97
3068.903,0.042,0.311,7.116,7.233,64,10.26,45.72
3068.968,0.117,0.249,7.126,7.241,67,10.27,45.79
3069.032,0.28,0.207,7.133,7.248,67,10.28,45.82
3069.097,0.366,0.269,7.141,7.256,67,10.3,45.53
3069.161,0.005,0.311,7.148,7.262,67,10.33,44.97
3069.226,-0.05,0.186,7.154,7.266,67,10.34,44.48
3069.29,-0.049,0.352,7.16,7.27,67,10.34,44.23
3069.355,-0.063,0.249,7.163,7.272,67,10.35,44.29
3069.419,-0.073,0.311,7.165,7.274,67,10.34,44.64
3069.484,-0.032,0.435,7.168,7.274,67,10.32,45.04
3069.548,-0.057,0.331,7.17,7.274,67,10.3,45.32
3069.613,-0.105,0.207,7.173,7.274,67,10.29,45.48
3069.677,0.252,0.228,7.174,7.274,67,10.32,45.35
3069.742,-0.105,0.249,7.177,7.272,67,10.35,45.07
3069.806,0.026,0.331,7.177,7.27,67,10.37,44.83
3069.871,0.149,0.166,7.175,7.267,67,10.37,44.53
3069.935,0.362,0.228,7.173,7.264,64,10.37,44.24
3070,0.134,0.352,7.17,7.258,64,10.37,44.17
3070.065,-0.06,0.331,7.165,7.252,64,10.35,44.5
3070.129,-0.054,0.166,7.163,7.245,64,10.35,44.8
3070.194,-0.061,0.207,7.158,7.239,64,10.34,44.78
3070.258,-0.065,0.124,7.152,7.231,64,10.38,44.55
3070.323,-0.066,0.29,7.146,7.224,64,10.35,44.45
3070.387,-0.003,0.166,7.143,7.216,64,10.35,44.32
3070.452,-0.059,0.373,7.138,7.209,64,10.35,44.01
3070.516,-0.082,0.373,7.133,7.201,64,10.37,43.6
3070.581,0.235,0.166,7.123,7.191,64,10.37,43.52
3070.645,-0.009,0.186,7.105,7.183,64,10.37,43.66
3070.71,0.073,0.186,7.078,7.174,64,10.37,43.6
3070.774,0.217,0.186,7.044,7.164,64,10.34,43.43
3070.839,0.393,0.186,7.012,7.157,62,10.33,43.49
3070.903,0.061,0.166,6.986,7.147,62,10.29,43.79
3070.968,-0.058,0.124,6.967,7.138,62,10.3,44.04
3071.032,-0.059,0.228,6.954,7.129,62,10.33,44.26
3071.097,-0.072,0.186,6.942,7.119,62,10.33,44.55
3071.161,-0.082,0.228,6.932,7.111,62,10.32,44.89
3071.226,-0.09,0.228,6.925,7.102,62,10.3,45.32
3071.29,-0.052,0.228,6.917,7.094,62,10.3,45.63
3071.355,-0.058,0.29,6.91,7.086,62,10.3,45.91
3071.419,-0.107,0.29,6.903,7.077,62,10.3,46.24
3071.484,0.257,0.186,6.895,7.069,62,10.29,46.61
3071.548,-0.113,0.166,6.888,7.06,62,10.3,46.92
3071.613,0.022,0.166,6.881,7.054,62,10.3,47.19
3071.677,0.141,0.207,6.873,7.045,62,10.32,47.41
3071.742,0.354,0.186,6.867,7.037,66,10.33,47.55
3071.806,0.142,0.269,6.862,7.03,66,10.33,47.6
3071.871,-0.08,0.166,6.858,7.022,66,10.34,47.46
3071.935,-0.085,0.166,6.846,7.015,66,10.35,47.12
3072,-0.093,0.145,6.826,7.007,66,10.37,46.69
3072.065,-0.106,0.145,6.822,7,66,10.37,46.38
3072.129,-0.109,0.145,6.818,6.994,66,10.37,46.2
3072.194,-0.076,0.207,6.808,6.986,66,10.35,45.9
3072.258,-0.081,0.414,6.803,6.98,66,10.34,45.46
3072.323,-0.128,0.228,6.798,6.974,66,10.33,45.05
3072.387,0.237,0.207,6.793,6.967,66,10.34,44.73
3072.452,-0.128,0.207,6.788,6.962,66,10.35,44.4
3072.516,0.008,0.186,6.784,6.955,66,10.35,44.06
3072.581,0.13,0.166,6.782,6.949,66,10.35,43.71
3072.645,0.344,0.104,6.778,6.944,68,10.37,43.45
3072.71,0.111,0.186,6.775,6.937,68,10.38,43.27
3072.774,-0.067,0.145,6.773,6.932,68,10.37,43.03
3072.839,-0.064,0.207,6.768,6.927,68,10.37,42.81
3072.903,-0.069,0.207,6.764,6.922,68,10.38,42.7
3072.968,-0.075,0.269,6.76,6.917,68,10.37,42.66
3073.032,-0.075,0.166,6.762,6.909,68,10.37,42.66
3073.097,-0.063,0.186,6.77,6.904,68,10.37,42.62
3073.161,-0.007,0.456,6.785,6.899,68,10.38,42.65
3073.226,-0.069,0.166,6.802,6.894,68,10.37,42.7
3073.29,-0.033,0.186,6.812,6.889,68,10.38,42.74
3073.355,0.218,0.207,6.831,6.885,68,10.38,42.74
3073.419,0.033,0.186,6.86,6.88,68,10.38,42.71
3073.484,0.12,0.145,6.875,6.875,68,10.37,42.73
3073.548,0.303,0.166,6.876,6.87,67,10.37,42.81
3073.613,0.38,0.228,6.872,6.865,67,10.37,42.78
3073.677,0.012,0.124,6.87,6.86,67,10.37,42.63
3073.742,-0.035,0.269,6.865,6.855,67,10.37,42.56
3073.806,-0.032,0.166,6.858,6.85,67,10.37,42.56
3073.871,-0.045,0.124,6.855,6.847,67,10.35,42.57
3073.935,-0.051,0.124,6.85,6.842,67,10.35,42.63
3074,-0.055,0.207,6.846,6.837,67,10.35,42.73
3074.065,-0.021,0.414,6.844,6.832,67,10.34,42.93
3074.129,-0.018,0.311,6.842,6.83,67,10.34,43.26
3074.194,-0.061,0.166,6.837,6.822,67,10.35,43.96
3074.258,0.312,0.145,6.836,6.82,64,10.35,44
3074.323,-0.064,0.145,6.832,6.816,64,10.35,44.33
3074.387,0.073,0.166,6.827,6.812,64,10.35,44.64
3074.452,0.189,0.124,6.821,6.809,64,10.34,44.97
3074.516,0.41,0.166,6.815,6.805,64,10.35,45.3
3074.581,0.213,0.145,6.805,6.8,64,10.35,45.47
3074.645,-0.028,0.124,6.785,6.798,64,10.35,45.61
3074.71,-0.03,0.186,6.756,6.793,64,10.35,45.87
3074.774,-0.042,0.186,6.732,6.79,64,10.34,46.12
3074.839,-0.057,0.207,6.715,6.787,64,10.35,46.3
3074.903,-0.059,0.166,6.703,6.783,64,10.35,46.34
3074.968,-0.054,0.477,6.692,6.779,64,10.34,46.27
3075.032,0.006,0.207,6.682,6.775,64,10.35,46.14
3075.097,-0.032,0.166,6.672,6.773,64,10.34,46.07
3075.161,-0.052,0.145,6.663,6.769,64,10.37,45.94
3075.226,0.269,0.166,6.658,6.765,64,10.35,45.74
3075.29,0,0.166,6.655,6.763,64,10.35,45.48
3075.355,0.081,0.145,6.652,6.759,64,10.34,45.23
3075.419,0.218,0.228,6.651,6.755,64,10.35,44.94
3075.484,0.407,0.207,6.646,6.753,64,10.35,44.53
3075.548,0.072,0.186,6.643,6.75,64,10.37,44.16
3075.613,-0.065,0.145,6.638,6.745,64,10.37,43.9
3075.677,-0.091,0.124,6.635,6.743,64,10.35,43.75
3075.742,-0.116,0.166,6.631,6.739,64,10.35,43.61
3075.806,-0.115,0.124,6.626,6.737,64,10.35,43.46
3075.871,-0.097,0.435,6.624,6.733,64,10.34,43.38
3075.935,-0.05,0.311,6.619,6.73,64,10.34,43.36
3076,-0.121,0.186,6.616,6.727,64,10.34,43.33
3076.065,-0.045,0.249,6.614,6.723,89,10.34,43.31
3076.129,0.146,0.166,6.613,6.72,89,10.34,43.29
3076.194,-0.013,0.166,6.613,6.717,89,10.34,43.28
3076.258,0.08,0.124,6.615,6.713,89,10.34,43.27
3076.323,0.269,0.166,6.619,6.711,89,10.34,43.23
3076.387,0.295,0.249,6.62,6.708,89,10.34,43.09
3076.452,-0.055,0.228,6.624,6.706,89,10.35,42.95
3076.516,-0.085,0.228,6.628,6.701,89,10.35,42.87
3076.581,-0.089,0.249,6.634,6.7,89,10.35,42.84
3076.645,-0.099,0.145,6.644,6.696,89,10.34,42.87
3076.71,-0.108,0.228,6.653,6.692,89,10.35,42.85
3076.774,-0.09,0.186,6.657,6.69,89,10.34,42.88
3076.839,-0.054,0.497,6.66,6.683,89,10.35,43.03
3076.903,-0.123,0.228,6.66,6.682,89,10.34,43.04
3076.968,0.084,0.269,6.66,6.68,89,10.35,43.07
3077.032,0.004,0.186,6.66,6.677,89,10.35,43.11
3077.097,-0.014,0.104,6.658,6.675,89,10.35,43.09
3077.161,0.082,0.166,6.657,6.671,89,10.37,43.06
3077.226,0.288,0.166,6.655,6.668,86,10.34,43.17
3077.29,0.245,0.166,6.653,6.665,86,10.34,43.43
3077.355,-0.081,0.145,6.652,6.663,86,10.35,43.65
3077.419,-0.106,0.104,6.65,6.66,86,10.35,43.92
3077.484,-0.111,0.124,6.647,6.657,86,10.35,44.19
3077.548,-0.12,0.166,6.645,6.655,86,10.34,44.49
3077.613,-0.123,0.166,6.642,6.652,86,10.33,44.81
3077.677,-0.117,0.269,6.641,6.648,86,10.34,45.04
3077.742,-0.068,0.331,6.638,6.646,86,10.34,45.28
3077.806,-0.137,0.29,6.637,6.643,86,10.34,45.59
3077.871,-0.095,0.186,6.635,6.641,86,10.34,45.93
3077.935,0.134,0.166,6.632,6.638,86,10.34,46.2
3078,-0.043,0.249,6.63,6.636,86,10.35,46.37
3078.065,0.031,0.249,6.628,6.632,86,10.34,46.46
3078.129,0.22,0.166,6.626,6.63,64,10.34,46.48
3078.194,0.292,0.228,6.624,6.626,64,10.34,46.45
3078.258,-0.086,0.186,6.621,6.625,64,10.35,46.22
3078.323,-0.136,0.145,6.62,6.621,64,10.35,45.89
3078.387,-0.137,0.145,6.616,6.619,64,10.35,45.58
3078.452,-0.149,0.166,6.615,6.616,64,10.34,45.31
3078.516,-0.157,0.124,6.613,6.614,64,10.34,45.07
3078.581,-0.164,0.269,6.61,6.61,64,10.34,44.77
3078.645,-0.114,0.228,6.608,6.609,64,10.34,44.49
3078.71,-0.15,0.497,6.605,6.605,64,10.34,44.23
3078.774,-0.174,0.166,6.603,6.603,64,10.34,44.06
3078.839,0.169,0.145,6.6,6.6,64,10.34,43.9
3078.903,-0.143,0.228,6.598,6.598,64,10.34,43.74
3078.968,-0.029,0.166,6.595,6.595,64,10.34,43.6
3079.032,0.102,0.207,6.591,6.591,64,10.34,43.51
3079.097,0.322,0.166,6.589,6.59,65,10.34,43.44
3079.161,0.023,0.145,6.588,6.586,65,10.34,43.35
3079.226,-0.151,0.166,6.584,6.585,65,10.34,43.13
3079.29,-0.145,0.228,6.581,6.583,65,10.35,42.99
3079.355,-0.15,0.186,6.579,6.579,65,10.35,42.93
3079.419,-0.159,0.186,6.576,6.576,65,10.33,42.93
3079.484,-0.161,0.228,6.574,6.574,65,10.34,42.95
3079.548,-0.13,0.145,6.571,6.571,65,10.33,42.92
3079.613,-0.107,0.186,6.569,6.569,65,10.33,42.91
3079.677,-0.159,0.394,6.565,6.566,65,10.33,42.93
3079.742,0.074,0.207,6.563,6.564,65,10.33,42.95
3079.806,-0.031,0.207,6.56,6.561,65,10.34,42.95
3079.871,-0.032,0.186,6.556,6.559,65,10.34,42.95
3079.935,0.083,0.145,6.554,6.556,65,10.34,42.94
3080,0.312,0.145,6.551,6.554,65,10.34,42.93
3080.065,0.241,0.186,6.548,6.55,62,10.34,42.9
3080.129,-0.098,0.186,6.545,6.549,62,10.34,42.83
3080.194,-0.111,0.124,6.543,6.546,62,10.34,42.68
3080.258,-0.106,0.124,6.54,6.544,62,10.34,42.6
3080.323,-0.109,0.186,6.538,6.541,62,10.34,42.56
3080.387,-0.115,0.145,6.536,6.538,62,10.33,42.56
3080.452,-0.109,0.124,6.532,6.536,62,10.34,42.56
3080.516,-0.115,0.145,6.531,6.533,62,10.33,42.55
3080.581,-0.063,0.145,6.527,6.532,62,10.33,42.63
3080.645,-0.135,0.456,6.524,6.528,62,10.33,42.81
3080.71,0.003,0.166,6.522,6.527,62,10.33,43.08
3080.774,0.073,0.124,6.519,6.523,62,10.34,43.36
3080.839,-0.015,0.124,6.517,6.522,62,10.34,43.61
3080.903,0.094,0.166,6.514,6.519,62,10.34,43.91
3080.968,0.312,0.145,6.511,6.516,62,10.34,44.19
3081.032,0.304,0.207,6.508,6.514,60,10.35,44.49
3081.097,-0.048,0.104,6.507,6.512,60,10.34,44.75
3081.161,-0.09,0.166,6.504,6.509,60,10.34,44.87
3081.226,-0.09,0.166,6.501,6.507,60,10.34,45.04
3081.29,-0.083,0.124,6.499,6.504,60,10.33,45.27
3081.355,-0.085,0.166,6.496,6.503,60,10.34,45.53
3081.419,-0.088,0.207,6.494,6.499,60,10.34,45.75
3081.484,-0.089,0.145,6.492,6.498,60,10.33,45.86
3081.548,-0.038,0.269,6.488,6.494,60,10.33,45.95
3081.613,-0.082,0.311,6.487,6.493,60,10.33,45.99
3081.677,-0.066,0.145,6.484,6.491,60,10.33,45.96
3081.742,0.229,0.207,6.482,6.488,60,10.33,45.83
3081.806,-0.039,0.124,6.479,6.486,60,10.33,45.66
3081.871,0.033,0.269,6.477,6.483,60,10.34,45.44
3081.935,0.172,0.228,6.474,6.481,64,10.33,45.18
3082,0.387,0.186,6.472,6.479,64,10.34,44.9
3082.065,0.083,0.228,6.471,6.477,64,10.35,44.51
3082.129,-0.11,0.166,6.468,6.474,64,10.34,44.1
3082.194,-0.114,0.166,6.466,6.473,64,10.34,43.78
3082.258,-0.126,0.186,6.463,6.471,64,10.33,43.56
3082.323,-0.134,0.124,6.462,6.468,64,10.34,43.45
3082.387,-0.124,0.124,6.461,6.467,64,10.33,43.35
3082.452,-0.114,0.124,6.461,6.463,64,10.34,43.24
3082.516,-0.06,0.394,6.459,6.462,64,10.34,43.19
3082.581,-0.134,0.29,6.456,6.459,64,10.34,43.19
3082.645,-0.148,0.186,6.453,6.457,64,10.34,43.18
3082.71,0.175,0.269,6.451,6.454,63,10.34,43.17
3082.774,-0.054,0.104,6.447,6.453,63,10.33,43.16
3082.839,0.028,0.186,6.445,6.451,63,10.33,43.15
3082.903,0.156,0.124,6.44,6.449,63,10.34,43.14
3082.968,0.35,0.166,6.437,6.447,63,10.34,43.12
3083.032,0.019,0.186,6.434,6.445,63,10.34,42.99
3083.097,-0.123,0.186,6.427,6.442,63,10.33,42.81
3083.161,-0.12,0.166,6.41,6.44,63,10.33,42.72
3083.226,-0.139,0.145,6.391,6.439,63,10.33,42.64
3083.29,-0.144,0.124,6.396,6.436,63,10.33,42.44
3083.355,-0.143,0.186,6.42,6.434,63,10.32,42.21
3083.419,-0.142,0.269,6.448,6.431,63,10.32,42.15
3083.484,-0.101,0.414,6.446,6.429,63,10.3,42.06
3083.548,-0.088,0.456,6.416,6.427,63,10.3,41.66
3083.613,-0.149,0.145,6.418,6.425,63,10.29,41.12
3083.677,0.13,0.166,6.43,6.424,63,10.29,40.91
3083.742,-0.105,0.145,6.444,6.421,63,10.3,41.26
3083.806,-0.05,0.145,6.426,6.419,63,10.29,41.64
3083.871,0.054,0.124,6.408,6.416,84,10.3,42.1
3083.935,0.284,0.166,6.436,6.415,84,10.3,42.73
3084,0.209,0.207,6.417,6.414,84,10.32,43.29
3084.065,-0.112,0.166,6.406,6.411,84,10.29,43.66
3084.129,-0.14,0.186,6.415,6.409,84,10.29,44.06
3084.194,-0.135,0.145,6.417,6.406,84,10.29,44.5
3084.258,-0.149,0.228,6.419,6.405,84,10.29,44.94
3084.323,-0.15,0.124,6.422,6.402,84,10.26,45.19
3084.387,-0.159,0.228,6.424,6.401,84,10.26,45.34
3084.452,-0.155,0.352,6.422,6.399,84,10.26,45.44
3084.516,-0.095,0.269,6.421,6.396,84,10.24,45.45
3084.581,-0.155,0.311,6.425,6.395,84,10.24,45.24
3084.645,-0.164,0.249,6.426,6.392,84,10.24,44.88
3084.71,0.145,0.269,6.422,6.391,84,10.24,44.42
3084.774,-0.075,0.331,6.42,6.389,65,10.24,44.01
3084.839,0.002,0.352,6.419,6.386,65,10.24,43.63
3084.903,0.162,0.311,6.417,6.385,65,10.24,43.1
3084.968,0.337,0.207,6.414,6.384,65,10.24,42.21
3085.032,-0.05,0.331,6.411,6.384,65,10.24,41.13
3085.097,-0.143,0.269,6.409,6.384,65,10.27,40.49
3085.161,-0.143,0.207,6.406,6.381,65,10.27,39.78
3085.226,-0.13,0.228,6.406,6.38,65,10.27,39.75
3085.29,-0.134,0.207,6.41,6.379,65,10.27,39.66
3085.355,-0.138,0.435,6.411,6.376,65,10.27,39.55
3085.419,-0.129,0.228,6.411,6.374,65,10.27,39.48
3085.484,-0.075,0.186,6.411,6.371,65,10.28,39.39
3085.548,-0.131,0.249,6.411,6.37,65,10.28,39.3
3085.613,-0.103,0.166,6.409,6.369,65,10.29,39.21
3085.677,0.177,0.166,6.409,6.366,65,10.3,39.34
3085.742,-0.037,0.207,6.407,6.364,65,10.28,39.52
3085.806,0.059,0.228,6.406,6.363,65,10.27,39.53
3085.871,0.241,0.186,6.406,6.36,65,10.29,39.29
3085.935,0.36,0.145,6.404,6.359,65,10.28,38.99
3086,-0.017,0.228,6.402,6.359,65,10.26,38.87
3086.065,-0.088,0.207,6.405,6.359,65,10.27,39.2
3086.129,-0.086,0.166,6.409,6.359,65,10.27,39.6
3086.194,-0.094,0.186,6.405,6.363,65,10.28,39.44
3086.258,-0.098,0.456,6.407,6.367,65,10.28,39.27
3086.323,-0.112,0.166,6.411,6.373,65,10.28,39.6
3086.387,-0.109,0.145,6.407,6.383,65,10.28,39.9
3086.452,-0.044,0.186,6.411,6.395,65,10.26,40.09
3086.516,-0.099,0.145,6.417,6.412,65,10.28,40.14
3086.581,-0.107,0.207,6.426,6.431,65,10.3,40.36
3086.645,0.262,0.166,6.44,6.453,65,10.32,40.87
3086.71,-0.018,0.186,6.453,6.479,65,10.27,41.17
3086.774,0.057,0.207,6.473,6.509,65,10.28,41.51
3086.839,0.195,0.083,6.489,6.544,65,10.34,41.9
3086.903,0.434,0.228,6.506,6.579,65,10.32,42.2
3086.968,0.096,0.311,6.527,6.617,65,10.28,43.04
3087.032,-0.079,0.249,6.551,6.658,65,10.29,43.51
3087.097,-0.065,0.166,6.582,6.707,65,10.33,43.35
3087.161,-0.072,0.456,6.619,6.756,65,10.3,43.32
3087.226,-0.084,0.373,6.662,6.807,65,10.27,44.17
3087.29,-0.075,0.249,6.701,6.86,65,10.32,45.07
3087.355,-0.08,0.228,6.749,6.912,65,10.35,45.1
3087.419,-0.063,0.249,6.78,6.97,65,10.32,45.47
3087.484,-0.019,0.249,6.81,7.033,65,10.32,46.05
3087.548,-0.094,0.207,6.863,7.09,65,10.35,45.93
3087.613,0.002,0.29,6.896,7.147,65,10.34,45.14
3087.677,0.148,0.249,6.934,7.205,65,10.32,44.41
3087.742,0.015,0.166,6.97,7.267,65,10.32,44.43
3087.806,0.098,0.331,7.015,7.323,65,10.33,44.2
3087.871,0.311,0.145,7.056,7.381,65,10.34,44.02
3087.935,0.354,0.145,7.101,7.433,65,10.34,43.71
3088,-0.031,0.124,7.153,7.49,65,10.34,43.22
3088.065,-0.05,0.414,7.198,7.542,65,10.34,42.93
3088.129,-0.072,0.269,7.255,7.591,65,10.34,42.55
3088.194,-0.073,0.207,7.316,7.639,65,10.35,42.49
3088.258,-0.07,0.228,7.378,7.691,65,10.35,42.38
3088.323,-0.074,0.186,7.445,7.735,65,10.34,42.28
3088.387,-0.022,0.311,7.507,7.774,65,10.33,42.22
3088.452,-0.035,0.166,7.561,7.812,65,10.34,42.35
3088.516,-0.03,0.166,7.605,7.847,65,10.35,42.53
3088.581,0.317,0.186,7.639,7.88,65,10.38,42.15
3088.645,-0.057,0.166,7.664,7.911,65,10.35,41.66
3088.71,0.086,0.186,7.681,7.942,65,10.35,41.56
3088.774,0.207,0.352,7.701,7.969,65,10.34,41.66
3088.839,0.446,0.166,7.716,7.999,65,10.37,41.91
3088.903,0.218,0.124,7.73,8.027,65,10.34,41.93
3088.968,-0.021,0.186,7.742,8.052,65,10.34,41.74
3089.032,-0.027,0.352,7.753,8.075,65,10.35,41.73
3089.097,-0.034,0.29,7.768,8.1,65,10.34,41.77
3089.161,-0.039,0.269,7.776,8.128,65,10.34,41.82
3089.226,-0.042,0.249,7.785,8.156,65,10.34,41.74
3089.29,-0.046,0.166,7.799,8.187,65,10.35,41.49
3089.355,-0.027,0.166,7.809,8.221,65,10.35,41.57
3089.419,-0.011,0.145,7.823,8.254,63,10.35,41.67
3089.484,-0.071,0.249,7.834,8.287,63,10.34,41.75
3089.548,0.216,0.249,7.845,8.324,63,10.37,41.66
3089.613,-0.005,0.29,7.858,8.363,63,10.35,41.84
3089.677,0.055,0.228,7.869,8.4,63,10.34,42.16
3089.742,0.167,0.269,7.881,8.436,63,10.34,42.53
3089.806,0.395,0.124,7.899,8.471,63,10.34,42.88
3089.871,0.306,0.186,7.916,8.503,63,10.38,43.35
3089.935,-0.013,0.29,7.931,8.534,63,10.34,43.9
3090,-0.039,0.435,7.944,8.563,63,10.32,44.21
3090.065,-0.04,0.249,7.961,8.588,63,10.33,44.55
3090.129,-0.055,0.269,7.98,8.61,63,10.37,44.97
3090.194,-0.068,0.228,8.001,8.635,63,10.34,45.62
3090.258,-0.069,0.394,8.031,8.656,63,10.3,45.95
3090.323,-0.046,0.435,8.05,8.674,63,10.32,45.94
3090.387,-0.04,0.601,8.067,8.688,62,10.33,45.92
3090.452,-0.102,0.456,8.081,8.698,62,10.34,45.81
3090.516,0.176,0.352,8.094,8.704,62,10.33,45.49
3090.581,-0.043,0.435,8.113,8.711,62,10.32,44.87
3090.645,-0.002,0.477,8.12,8.711,62,10.32,44.29
3090.71,0.093,0.249,8.134,8.707,62,10.3,43.74
3090.774,0.326,0.311,8.137,8.702,62,10.3,43.6
3090.839,0.251,0.311,8.154,8.693,62,10.34,43.15
3090.903,-0.089,0.559,8.163,8.689,62,10.33,42.63
3090.968,-0.116,0.414,8.161,8.683,62,10.29,43.12
3091.032,-0.115,0.269,8.175,8.669,62,10.33,43.06
3091.097,-0.134,0.207,8.17,8.651,62,10.37,42.52
3091.161,-0.137,0.228,8.167,8.631,62,10.34,42.15
3091.226,-0.138,0.145,8.166,8.61,62,10.34,42.59
3091.29,-0.081,0.166,8.195,8.587,63,10.33,42.61
3091.355,-0.127,0.352,8.23,8.565,63,10.37,41.84
3091.419,-0.155,0.166,8.19,8.54,63,10.37,40.44
3091.484,0.191,0.228,8.145,8.515,63,10.35,39.83
3091.548,-0.065,0.166,8.118,8.487,63,10.37,39.69
3091.613,0.017,0.124,8.09,8.459,63,10.4,40.06
3091.677,0.176,0.269,8.051,8.433,63,10.37,41
3091.742,0.387,0.249,8.029,8.403,63,10.39,40.68
3091.806,0.02,0.249,7.999,8.372,63,10.37,39.54
3091.871,-0.114,0.414,7.968,8.344,63,10.34,39.55
3091.935,-0.097,0.477,7.945,8.315,63,10.35,40.34
3092,-0.099,0.497,7.927,8.285,63,10.38,40.54
3092.065,-0.103,0.435,7.897,8.255,64,10.4,39.14
3092.129,-0.127,0.725,7.862,8.227,64,10.33,38.39
3092.194,-0.106,0.414,7.818,8.202,64,10.28,40.12
3092.258,-0.046,0.518,7.812,8.177,64,10.35,42.07
3092.323,-0.114,0.249,7.862,8.152,64,10.3,41.85
3092.387,-0.102,0.311,7.88,8.129,64,10.32,41.73
3092.452,0.214,0.829,7.85,8.112,64,10.32,43.07
3092.516,-0.008,0.394,7.828,8.095,64,10.32,43.69
3092.581,0.07,0.207,7.832,8.078,64,10.3,43.29
3092.645,0.262,0.269,7.842,8.064,64,10.28,43.92
3092.71,0.393,0.207,7.83,8.054,64,10.29,45.3
3092.774,0.021,0.539,7.814,8.046,64,10.28,46.04
3092.839,-0.083,0.249,7.812,8.038,64,10.26,45.53
3092.903,-0.071,0.249,7.814,8.033,64,10.28,44.82
3092.968,-0.088,0.207,7.801,8.03,94,10.33,45.22
3093.032,-0.096,0.311,7.785,8.027,94,10.28,46.18
3093.097,-0.083,0.352,7.777,8.027,94,10.3,46.37
3093.161,-0.073,0.331,7.77,8.027,94,10.32,45.52
3093.226,-0.031,0.207,7.756,8.027,94,10.29,44.9
3093.29,-0.094,0.207,7.749,8.027,94,10.3,44.55
3093.355,-0.066,0.269,7.741,8.027,94,10.3,44.12
3093.419,0.208,0.331,7.733,8.027,94,10.29,43.8
3093.484,0.012,0.269,7.732,8.027,94,10.3,43.44
3093.548,0.09,0.269,7.732,8.03,94,10.3,42.95
3093.613,0.29,0.166,7.726,8.028,94,10.29,42.26
3093.677,0.396,0.435,7.724,8.028,94,10.32,42.07
3093.742,-0.009,0.29,7.725,8.03,94,10.29,42.39
3093.806,-0.065,0.394,7.725,8.028,94,10.33,42.55
3093.871,-0.075,0.249,7.724,8.026,94,10.3,42.53
3093.935,-0.087,0.166,7.721,8.025,94,10.3,42.33
3094,-0.091,0.311,7.721,8.022,94,10.33,42.4
3094.065,-0.095,0.207,7.722,8.021,95,10.3,42.55
3094.129,-0.083,0.29,7.724,8.018,95,10.3,42.55
3094.194,-0.05,0.269,7.722,8.013,95,10.32,42.08
3094.258,-0.065,0.166,7.723,8.008,95,10.3,41.91
3094.323,-0.115,0.186,7.73,8.003,95,10.29,42.13
3094.387,0.274,0.29,7.735,8.001,95,10.29,42.07
3094.452,-0.105,0.228,7.734,7.997,95,10.29,41.71
3094.516,0.021,0.249,7.735,7.995,95,10.28,41.84
3094.581,0.141,0.518,7.736,7.995,95,10.29,42.21
3094.645,0.385,0.249,7.74,7.996,95,10.32,42
3094.71,0.186,0.29,7.741,7.998,95,10.33,41.63
3094.774,-0.091,0.145,7.74,8.006,95,10.32,41.69
3094.839,-0.1,0.228,7.735,8.017,95,10.29,41.85
3094.903,-0.111,0.207,7.73,8.031,95,10.33,41.66
3094.968,-0.122,0.352,7.729,8.047,65,10.33,41.57
3095.032,-0.126,0.186,7.727,8.07,65,10.28,41.81
3095.097,-0.099,0.249,7.73,8.095,65,10.3,41.95
3095.161,-0.06,0.207,7.735,8.124,65,10.32,42.27
3095.226,-0.124,0.207,7.737,8.159,65,10.3,42.94
