Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
2660.516,-0.056,0.311,16.828,9.863,88,10.52,30.93
2660.581,-0.07,0.476,16.765,9.814,88,10.52,31.4
2660.645,-0.041,0.761,16.699,9.757,88,10.52,31.68
2660.71,-0.077,0.404,16.625,9.7,88,10.52,32.03
2660.774,0.272,0.321,16.553,9.646,88,10.52,32.48
2660.839,-0.132,0.264,16.485,9.595,88,10.52,33
2660.903,-0.015,0.446,16.429,9.548,88,10.52,33.33
2660.968,0.116,1.171,16.376,9.498,88,10.52,33.69
2661.032,0.12,0.777,16.331,9.449,88,10.52,34.24
2661.097,-0.049,0.513,16.29,9.404,88,10.52,34.66
2661.161,-0.048,0.316,16.245,9.367,91,10.52,34.69
2661.226,-0.05,0.389,16.212,9.326,91,10.52,35.15
2661.29,-0.003,0.43,16.185,9.286,91,10.54,35.41
2661.355,-0.057,0.482,16.154,9.251,91,10.54,35.29
2661.419,0.301,0.446,16.127,9.219,91,10.56,35.44
2661.484,-0.119,0.466,16.101,9.188,91,10.54,35.07
2661.548,0.012,0.326,16.073,9.154,91,10.55,34.58
2661.613,0.168,0.378,16.048,9.122,91,10.55,34.5
2661.677,0.141,0.689,16.019,9.092,91,10.55,34.2
2661.742,-0.042,0.305,15.987,9.067,91,10.55,33.74
2661.806,-0.028,0.482,15.958,9.041,93,10.55,33.32
2661.871,-0.039,0.357,15.921,9.02,93,10.54,32.77
2661.935,-0.019,0.373,15.886,8.995,93,10.55,32.12
2662,-0.002,0.409,15.85,8.972,93,10.54,31.72
2662.065,0.067,0.419,15.809,8.949,93,10.54,31.22
2662.129,0.103,0.326,15.771,8.927,93,10.54,30.8
2662.194,0.001,0.456,15.733,8.901,93,10.54,30.6
2662.258,0.109,0.461,15.691,8.873,93,10.54,30.36
2662.323,0.209,0.414,15.65,8.847,93,10.52,30.1
2662.387,0.004,0.57,15.607,8.82,93,10.52,30.19
2662.452,-0.033,0.347,15.567,8.791,90,10.52,30.55
2662.516,-0.026,0.243,15.529,8.77,90,10.52,30.88
2662.581,-0.056,0.311,15.497,8.748,90,10.52,30.84
2662.645,0.005,0.223,15.467,8.729,90,10.52,30.84
2662.71,-0.092,0.471,15.436,8.712,90,10.52,30.96
2662.774,0.247,0.135,15.405,8.698,90,10.52,31.44
2662.839,-0.069,0.238,15.379,8.684,90,10.52,31.96
2662.903,0.042,0.248,15.354,8.677,90,10.52,32.25
2662.968,0.167,0.461,15.333,8.673,90,10.52,32.52
2663.032,0.033,0.446,15.313,8.673,90,10.52,33.02
2663.097,-0.069,0.217,15.297,8.678,89,10.52,33.48
2663.161,-0.073,0.337,15.293,8.693,89,10.52,33.75
2663.226,-0.095,0.259,15.308,8.717,89,10.52,34.06
2663.29,-0.042,0.186,15.339,8.745,89,10.52,34.23
2663.355,-0.119,0.114,15.379,8.777,89,10.54,34.45
2663.419,0.245,0.414,15.431,8.81,89,10.52,34.97
2663.484,-0.153,0.254,15.491,8.837,89,10.54,35.4
2663.548,-0.024,0.166,15.563,8.863,89,10.54,35.56
2663.613,0.115,0.233,15.637,8.888,89,10.54,35.65
2663.677,0.052,0.124,15.711,8.91,89,10.55,35.83
2663.742,-0.08,0.342,15.778,8.928,90,10.54,36.11
2663.806,-0.092,0.948,15.844,8.948,90,10.54,36.29
2663.871,-0.085,0.446,15.902,8.978,90,10.54,36.14
2663.935,-0.055,0.171,15.952,9.013,90,10.54,35.95
2664,-0.075,0.43,15.989,9.034,90,10.54,35.8
2664.065,0.21,0.741,16.014,9.05,90,10.52,35.44
2664.129,-0.117,0.673,16.033,9.059,90,10.52,35.04
2664.194,-0.059,0.678,16.044,9.056,90,10.51,34.93
2664.258,0.074,1.134,16.049,9.057,90,10.5,34.82
2664.323,0.106,0.953,16.047,9.06,90,10.5,34.66
2664.387,-0.093,0.772,16.041,9.047,90,10.5,34.7
2664.452,-0.082,0.663,16.023,9.026,90,10.5,34.71
2664.516,-0.088,0.766,15.994,9.01,90,10.5,34.45
2664.581,-0.081,0.518,15.962,9.002,90,10.49,33.94
2664.645,-0.009,0.601,15.921,8.983,90,10.5,33.41
2664.71,-0.107,0.502,15.872,8.961,90,10.48,32.72
2664.774,0.239,0.601,15.824,8.935,90,10.49,32.15
2664.839,-0.062,0.435,15.779,8.915,90,10.5,32.03
2664.903,0.054,0.456,15.727,8.888,90,10.5,31.96
2664.968,0.152,0.523,15.676,8.859,90,10.5,31.84
2665.032,0.049,0.492,15.628,8.828,90,10.49,31.51
2665.097,-0.045,0.461,15.588,8.795,88,10.49,31.39
2665.161,-0.043,0.461,15.547,8.765,88,10.5,31.67
2665.226,-0.042,0.155,15.506,8.737,88,10.5,31.17
2665.29,-0.046,0.093,15.478,8.714,88,10.5,30.87
2665.355,-0.01,0.275,15.45,8.691,88,10.5,30.98
2665.419,0.023,0.192,15.42,8.673,88,10.5,31.38
2665.484,0.14,0.119,15.386,8.672,88,10.5,31.98
2665.548,-0.023,0.15,15.356,8.689,88,10.5,32.16
2665.613,0.087,0.311,15.332,8.722,88,10.5,32.49
2665.677,0.16,0.228,15.309,8.78,88,10.5,33.01
2665.742,-0.022,0.171,15.294,8.863,88,10.5,33.18
2665.806,-0.057,0.176,15.311,8.984,86,10.5,33.61
2665.871,-0.05,0.119,15.351,9.116,86,10.5,34.54
2665.935,-0.066,0.103,15.401,9.252,86,10.5,34.66
2666,0,0.176,15.477,9.4,86,10.5,34.54
2666.065,-0.099,0.088,15.576,9.55,86,10.5,34.7
2666.129,0.254,0.114,15.691,9.693,86,10.49,35.03
2666.194,-0.069,0.072,15.818,9.821,86,10.49,35.35
2666.258,0.03,0.103,15.949,9.937,86,10.49,35.45
2666.323,0.143,0.192,16.081,10.033,90,10.49,35.53
2666.387,0.017,0.15,16.209,10.119,90,10.49,35.66
2666.452,-0.073,0.103,16.325,10.183,90,10.5,35.71
2666.516,-0.055,0.078,16.427,10.23,90,10.5,35.61
2666.581,-0.067,0.078,16.511,10.264,90,10.5,35.39
2666.645,-0.017,0.119,16.581,10.289,90,10.5,35.28
2666.71,-0.073,0.109,16.637,10.31,90,10.5,35.08
2666.774,0.298,0.093,16.68,10.328,90,10.49,34.99
2666.839,-0.131,0.099,16.714,10.333,90,10.49,34.99
2666.903,-0.004,0.332,16.738,10.322,90,10.49,34.74
2666.968,0.13,0.135,16.754,10.3,89,10.49,34.51
2667.032,0.096,0.28,16.76,10.268,89,10.49,34.35
2667.097,-0.057,0.181,16.757,10.224,89,10.49,34.21
2667.161,-0.063,0.419,16.741,10.171,89,10.49,33.93
2667.226,-0.075,0.533,16.714,10.107,89,10.49,33.72
2667.29,-0.103,0.305,16.677,10.033,89,10.49,33.49
2667.355,-0.055,0.254,16.629,9.957,89,10.49,33.28
2667.419,-0.135,0.275,16.577,9.885,89,10.49,33.26
2667.484,0.174,0.533,16.518,9.813,89,10.49,33.26
2667.548,-0.083,0.756,16.455,9.741,89,10.49,33.12
2667.613,0.02,0.637,16.393,9.672,89,10.49,33.19
2667.677,0.131,0.611,16.33,9.609,88,10.49,33.04
2667.742,-0.025,0.446,16.268,9.546,88,10.49,32.75
2667.806,-0.1,0.435,16.211,9.487,88,10.49,32.81
2667.871,-0.053,0.86,16.151,9.427,88,10.49,32.92
2667.935,-0.064,0.311,16.095,9.372,88,10.49,32.6
2668,-0.041,0.171,16.04,9.322,88,10.49,32.35
2668.065,-0.012,0.099,15.992,9.276,88,10.5,32.28
2668.129,0.072,0.119,15.946,9.233,88,10.5,32.11
2668.194,0.117,0.321,15.902,9.202,88,10.5,31.74
2668.258,-0.006,0.13,15.861,9.177,88,10.5,31.67
2668.323,0.096,0.285,15.822,9.149,88,10.5,31.87
2668.387,0.161,0.295,15.79,9.128,88,10.5,32.07
2668.452,-0.004,0.119,15.76,9.112,88,10.5,32.35
2668.516,-0.037,0.28,15.736,9.097,86,10.5,32.77
2668.581,-0.042,0.093,15.714,9.083,86,10.5,33.25
2668.645,-0.057,0.145,15.705,9.076,86,10.5,33.23
2668.71,-0.001,0.254,15.707,9.075,86,10.5,33.31
2668.774,-0.067,0.124,15.719,9.08,86,10.51,33.65
2668.839,0.282,0.3,15.739,9.088,86,10.5,33.79
2668.903,-0.104,0.14,15.768,9.094,86,10.5,34.1
2668.968,0.003,0.186,15.801,9.096,86,10.5,34.38
2669.032,0.131,0.083,15.836,9.098,86,10.5,34.63
2669.097,0.078,0.088,15.875,9.096,86,10.5,34.89
2669.161,-0.05,0.135,15.907,9.092,87,10.5,35.21
2669.226,-0.049,0.197,15.938,9.086,87,10.5,35.54
2669.29,-0.057,0.088,15.963,9.076,87,10.5,35.68
2669.355,-0.021,0.145,15.985,9.066,87,10.5,35.77
2669.419,-0.05,0.114,15.999,9.052,87,10.5,35.82
2669.484,0.271,0.176,16.005,9.037,87,10.5,35.92
2669.548,-0.111,0.14,16.005,9.02,87,10.51,36.03
2669.613,0.001,0.119,15.999,9.003,87,10.5,35.88
2669.677,0.117,0.124,15.985,8.984,87,10.51,35.63
2669.742,0.109,0.083,15.968,8.968,87,10.51,35.18
2669.806,-0.038,0.072,15.943,8.953,87,10.51,34.82
2669.871,-0.043,0.135,15.916,8.94,90,10.51,34.43
2669.935,-0.058,0.145,15.883,8.929,90,10.51,34
2670,-0.077,0.114,15.849,8.922,90,10.51,33.51
2670.065,0.001,0.212,15.812,8.916,90,10.5,33.24
2670.129,-0.105,0.109,15.771,8.911,90,10.5,33.09
2670.194,0.242,0.161,15.728,8.904,90,10.5,32.89
2670.258,-0.069,0.072,15.691,8.898,90,10.5,32.78
2670.323,0.024,0.067,15.646,8.889,90,10.5,32.64
2670.387,0.154,0.083,15.596,8.878,90,10.5,32.47
2670.452,0.037,0.13,15.544,8.867,90,10.5,32.39
2670.516,-0.074,0.046,15.485,8.857,87,10.5,32.28
2670.581,-0.058,0.176,15.417,8.844,87,10.5,32.33
2670.645,-0.068,0.14,15.359,8.831,87,10.5,32.45
2670.71,-0.033,0.099,15.324,8.816,87,10.5,32.45
2670.774,-0.066,0.186,15.3,8.804,87,10.51,32.57
2670.839,0.263,0.124,15.268,8.788,87,10.5,32.98
2670.903,-0.105,0.093,15.267,8.77,87,10.5,33.38
2670.968,-0.006,0.155,15.279,8.75,87,10.5,33.69
2671.032,0.118,0.103,15.226,8.731,87,10.5,34.11
2671.097,0.103,0.078,15.154,8.711,87,10.5,34.47
2671.161,-0.038,0.067,15.067,8.687,87,10.5,34.76
2671.226,-0.046,0.135,15.03,8.666,89,10.5,34.74
2671.29,-0.05,0.072,15.006,8.642,89,10.5,34.49
2671.355,-0.06,0.078,15.001,8.619,89,10.5,33.86
2671.419,0.017,0.114,15,8.596,89,10.5,33.56
2671.484,-0.093,0.13,15.009,8.575,89,10.5,33.18
2671.548,0.23,0.155,15.035,8.554,89,10.5,32.8
2671.613,-0.047,0.202,15.026,8.53,89,10.5,32.55
2671.677,0.043,0.166,15.009,8.508,89,10.5,32.42
2671.742,0.151,0.202,14.989,8.484,89,10.5,32.36
2671.806,-0.029,0.083,14.979,8.465,89,10.5,32.42
2671.871,-0.06,0.057,14.974,8.445,89,10.5,32.53
2671.935,-0.051,0.062,14.965,8.425,89,10.5,32.72
2672,-0.081,0.109,14.94,8.405,89,10.5,32.93
2672.065,-0.017,0.14,14.918,8.388,89,10.5,33.19
2672.129,-0.119,0.135,14.889,8.356,89,10.5,33.69
2672.194,0.245,0.181,14.888,8.354,89,10.5,33.72
2672.258,-0.124,0.078,14.869,8.339,89,10.5,34.12
2672.323,-0.014,0.114,14.855,8.32,89,10.5,34.4
2672.387,0.108,0.083,14.848,8.301,90,10.5,34.59
2672.452,0.028,0.202,14.833,8.287,90,10.51,34.83
2672.516,-0.086,0.295,14.816,8.272,90,10.5,35.17
2672.581,-0.071,0.212,14.795,8.258,90,10.5,35.38
2672.645,-0.072,0.223,14.783,8.244,90,10.5,35.55
2672.71,-0.023,0.238,14.766,8.229,90,10.5,35.59
2672.774,-0.072,0.238,14.749,8.214,90,10.51,35.54
2672.839,0.286,0.254,14.733,8.203,90,10.51,35.49
2672.903,-0.133,0.233,14.717,8.191,90,10.51,35.41
2672.968,0,0.254,14.704,8.18,90,10.51,35.35
2673.032,0.143,0.238,14.691,8.168,90,10.51,35.23
2673.097,0.094,0.275,14.68,8.156,90,10.51,34.94
2673.161,-0.044,0.539,14.668,8.146,90,10.51,34.47
2673.226,-0.046,0.171,14.65,8.14,90,10.51,34.15
2673.29,-0.064,0.259,14.631,8.135,90,10.52,33.71
2673.355,-0.079,0.305,14.621,8.13,90,10.52,33.09
2673.419,-0.008,0.539,14.607,8.128,90,10.52,32.75
2673.484,-0.104,0.326,14.59,8.123,90,10.52,32.71
2673.548,0.222,0.435,14.57,8.113,90,10.52,32.88
2673.613,-0.055,0.269,14.56,8.1,90,10.52,33.17
2673.677,0.049,0.217,14.546,8.089,90,10.52,33.53
2673.742,0.174,0.311,14.529,8.079,90,10.52,33.83
2673.806,0.033,0.14,14.514,8.07,90,10.52,33.83
2673.871,-0.043,0.461,14.5,8.063,87,10.52,33.81
2673.935,-0.03,0.28,14.485,8.056,87,10.51,33.83
2674,-0.05,0.259,14.469,8.046,87,10.51,33.64
2674.065,-0.015,0.326,14.453,8.039,87,10.51,33.54
2674.129,-0.032,0.482,14.438,8.031,87,10.51,33.5
2674.194,0.25,0.233,14.423,8.024,87,10.52,33.56
2674.258,-0.066,0.456,14.412,8.021,87,10.51,33.84
2674.323,-0.007,0.207,14.4,8.016,87,10.51,34.09
2674.387,0.123,0.311,14.388,8.015,87,10.51,34.43
2674.452,0.129,0.285,14.375,8.016,87,10.51,34.82
2674.516,-0.026,0.238,14.361,8.024,87,10.51,35.34
2674.581,-0.026,0.243,14.355,8.039,88,10.51,35.77
2674.645,-0.025,0.332,14.354,8.064,88,10.51,36.12
2674.71,-0.022,0.254,14.358,8.098,88,10.51,36.14
2674.774,0.017,0.295,14.377,8.14,88,10.51,36.06
2674.839,0.036,0.254,14.408,8.196,88,10.51,36.06
2674.903,0.141,0.238,14.449,8.26,88,10.51,36.18
2674.968,0.001,0.295,14.506,8.329,88,10.52,36.25
2675.032,0.117,0.28,14.572,8.4,88,10.51,36.25
2675.097,0.161,0.311,14.645,8.474,88,10.51,36.33
2675.161,0.017,0.197,14.725,8.544,88,10.51,36.42
2675.226,-0.002,0.171,14.813,8.609,90,10.51,36.48
2675.29,-0.009,0.197,14.913,8.672,90,10.52,36.42
2675.355,-0.015,0.15,15.002,8.729,90,10.52,36.17
2675.419,0.054,0.212,15.087,8.784,90,10.52,35.98
2675.484,-0.055,0.332,15.167,8.83,90,10.52,35.64
2675.548,0.27,0.342,15.241,8.864,90,10.52,35.33
2675.613,-0.003,0.228,15.303,8.887,90,10.52,34.97
2675.677,0.079,0.161,15.354,8.903,90,10.52,34.51
2675.742,0.186,0.295,15.394,8.911,90,10.52,34.05
2675.806,0.05,0.243,15.424,8.915,90,10.52,33.62
2675.871,-0.021,0.228,15.444,8.915,90,10.52,33.34
2675.935,-0.004,0.389,15.453,8.913,90,10.52,33.13
2676,-0.037,0.228,15.453,8.908,90,10.52,32.86
2676.065,0.014,0.487,15.44,8.896,90,10.54,32.67
2676.129,-0.031,0.254,15.419,8.88,90,10.54,32.56
2676.194,0.309,0.316,15.394,8.858,90,10.54,32.42
2676.258,-0.124,0.295,15.361,8.832,90,10.54,32.46
2676.323,0.014,0.202,15.326,8.801,90,10.52,32.49
2676.387,0.146,0.275,15.285,8.77,90,10.52,32.44
2676.452,0.127,0.311,15.244,8.738,90,10.52,32.36
2676.516,-0.035,0.197,15.201,8.704,90,10.54,32.38
2676.581,-0.026,0.259,15.16,8.669,88,10.52,32.42
2676.645,-0.038,0.321,15.115,8.635,88,10.52,32.43
2676.71,-0.05,0.399,15.071,8.598,88,10.52,32.29
2676.774,0.035,0.13,15.028,8.566,88,10.52,32.25
2676.839,-0.086,0.14,14.99,8.539,88,10.52,32.24
2676.903,0.252,0.103,14.951,8.511,88,10.52,32.32
2676.968,0.048,0.14,14.919,8.482,88,10.52,32.42
2677.032,0.095,0.135,14.886,8.453,88,10.52,32.35
2677.097,0.171,0.186,14.849,8.426,88,10.52,32.5
2677.161,0.022,0.15,14.82,8.402,88,10.52,32.72
2677.226,-0.05,0.135,14.793,8.383,88,10.52,32.83
2677.29,-0.048,0.176,14.744,8.35,88,10.52,33
2677.355,-0.066,0.181,14.741,8.347,88,10.52,33.01
2677.419,0.005,0.14,14.718,8.333,88,10.52,33.19
2677.484,-0.079,0.119,14.694,8.321,88,10.52,33.36
2677.548,0.25,0.15,14.672,8.312,88,10.52,33.65
2677.613,-0.104,0.093,14.655,8.305,88,10.52,34.01
2677.677,0.009,0.233,14.643,8.293,88,10.52,34.31
2677.742,0.112,0.155,14.632,8.282,90,10.52,34.55
2677.806,0.034,0.103,14.613,8.269,90,10.52,34.83
2677.871,-0.07,0.176,14.581,8.251,90,10.52,35.13
2677.935,-0.061,0.109,14.556,8.227,90,10.52,35.48
2678,-0.076,0.067,14.544,8.207,90,10.52,35.77
2678.065,-0.006,0.072,14.53,8.187,90,10.52,35.93
2678.129,-0.112,0.093,14.513,8.169,90,10.52,36.08
2678.194,0.197,0.202,14.488,8.15,90,10.52,36.1
2678.258,-0.08,0.13,14.469,8.136,90,10.52,36.05
2678.323,0.026,0.155,14.459,8.123,90,10.52,35.76
2678.387,0.125,0.109,14.45,8.108,90,10.52,35.15
2678.452,0.026,0.186,14.439,8.095,90,10.52,34.55
2678.516,-0.047,0.114,14.427,8.079,94,10.52,33.91
2678.581,-0.028,0.192,14.411,8.065,94,10.52,33.56
2678.645,-0.045,0.145,14.387,8.054,94,10.52,33.25
2678.71,0.036,0.145,14.364,8.041,94,10.52,32.79
2678.774,-0.077,0.15,14.344,8.032,94,10.52,32.43
2678.839,0.23,0.166,14.327,8.019,94,10.52,32.14
2678.903,-0.05,0.14,14.309,8.008,94,10.52,31.92
2678.968,0.035,0.15,14.293,7.998,94,10.52,31.74
2679.032,0.155,0.238,14.281,7.991,93,10.52,31.46
2679.097,0.048,0.275,14.271,7.986,93,10.52,31.07
2679.161,-0.039,0.207,14.263,7.983,93,10.52,30.87
2679.226,-0.034,0.243,14.242,7.976,93,10.52,30.53
2679.29,-0.055,0.228,14.222,7.971,93,10.52,29.99
2679.355,0.005,0.275,14.206,7.968,93,10.52,29.44
2679.419,-0.105,0.352,14.194,7.967,93,10.51,29.17
2679.484,0.174,0.787,14.183,7.97,93,10.52,29.05
2679.548,-0.045,0.383,14.176,7.973,93,10.52,29.12
2679.613,0.033,1.046,14.18,7.982,93,10.52,29.21
2679.677,0.14,0.337,14.167,7.996,94,10.52,29.31
2679.742,-0.026,0.233,14.153,8.012,94,10.52,29.52
2679.806,-0.071,0.135,14.146,8.027,94,10.52,29.88
2679.871,-0.076,0.161,14.128,8.034,94,10.52,30.51
2679.935,-0.079,0.243,14.117,8.038,94,10.52,31.22
2680,-0.051,0.161,14.101,8.029,94,10.52,31.63
2680.065,-0.011,0.181,14.079,8.019,94,10.52,31.99
2680.129,0.056,0.124,14.073,8.012,94,10.52,32.48
2680.194,-0.047,0.099,14.067,8.001,94,10.52,33.12
2680.258,0.057,0.072,14.059,7.993,94,10.52,33.68
2680.323,0.096,0.062,14.051,7.984,95,10.52,34.1
2680.387,-0.063,0.13,14.039,7.972,95,10.52,34.61
2680.452,-0.076,0.155,14.032,7.958,95,10.52,35.07
2680.516,-0.075,0.461,14.028,7.944,95,10.52,35.59
2680.581,-0.041,0.161,14.023,7.929,95,10.54,35.92
2680.645,-0.074,0.145,14.013,7.917,95,10.54,36.26
2680.71,0.266,0.088,14,7.905,95,10.52,36.64
2680.774,-0.147,0.202,13.99,7.895,95,10.54,36.94
2680.839,-0.003,0.083,13.983,7.887,95,10.54,37.02
2680.903,0.135,0.212,13.977,7.88,96,10.54,36.93
2680.968,0.08,0.114,13.973,7.871,96,10.54,36.66
2681.032,-0.056,0.103,13.964,7.863,96,10.54,36.25
2681.097,-0.054,0.223,13.959,7.853,96,10.54,35.79
2681.161,-0.05,0.192,13.954,7.845,96,10.54,35.34
2681.226,-0.01,0.083,13.946,7.839,96,10.54,34.77
2681.29,-0.054,0.176,13.94,7.83,96,10.54,34.35
2681.355,0.323,0.15,13.932,7.824,96,10.54,34.02
2681.419,-0.146,0.15,13.921,7.817,96,10.54,33.91
2681.484,0.002,0.269,13.913,7.808,96,10.54,33.72
2681.548,0.152,0.088,13.906,7.798,93,10.54,33.47
2681.613,0.105,0.254,13.898,7.789,93,10.54,33.32
2681.677,-0.037,0.243,13.888,7.783,93,10.54,33.22
2681.742,-0.035,0.207,13.88,7.775,93,10.54,33.2
2681.806,-0.039,0.13,13.868,7.767,93,10.54,33.27
2681.871,-0.047,0.14,13.861,7.762,93,10.54,33.23
2681.935,0.005,0.223,13.855,7.757,93,10.54,33.19
2682,-0.056,0.238,13.85,7.747,93,10.54,33.62
2682.065,0.211,0.238,13.849,7.746,93,10.54,33.64
2682.129,-0.04,0.186,13.838,7.74,93,10.54,33.77
2682.194,0.075,0.124,13.825,7.735,93,10.54,33.87
2682.258,0.156,0.176,13.828,7.73,93,10.54,34.13
2682.323,-0.019,0.078,13.828,7.725,93,10.54,34.48
2682.387,-0.066,0.083,13.827,7.721,88,10.54,34.89
2682.452,-0.043,0.078,13.829,7.719,88,10.54,35.47
2682.516,-0.071,0.088,13.823,7.717,88,10.54,35.89
2682.581,0.002,0.062,13.808,7.712,88,10.54,36.27
2682.645,-0.102,0.072,13.781,7.707,88,10.54,36.55
2682.71,0.225,0.099,13.757,7.702,88,10.54,36.89
2682.774,-0.073,0.067,13.743,7.697,88,10.52,37.17
2682.839,0.033,0.207,13.737,7.693,88,10.52,37.32
2682.903,0.152,0.228,13.733,7.687,90,10.54,37.56
2682.968,0.035,0.217,13.724,7.683,90,10.52,37.85
2683.032,-0.056,0.362,13.713,7.678,90,10.52,37.99
2683.097,-0.042,0.373,13.699,7.672,90,10.52,38.04
2683.161,-0.054,0.347,13.693,7.669,90,10.52,37.82
2683.226,-0.022,0.43,13.683,7.667,90,10.52,37.35
2683.29,-0.037,1.129,13.668,7.663,90,10.52,36.75
2683.355,0.244,0.896,13.655,7.662,90,10.52,36.03
2683.419,-0.103,1.109,13.642,7.659,90,10.52,35.34
2683.484,-0.01,0.974,13.638,7.658,90,10.52,34.75
2683.548,0.086,1.212,13.631,7.651,90,10.52,34.18
2683.613,0.066,1.254,13.615,7.639,89,10.52,33.74
2683.677,-0.064,1.015,13.6,7.628,89,10.52,33.58
2683.742,-0.062,0.834,13.594,7.623,89,10.52,33.47
2683.806,-0.062,0.497,13.587,7.618,89,10.52,33.22
2683.871,-0.102,0.502,13.567,7.613,89,10.52,32.75
2683.935,-0.048,0.989,13.566,7.612,89,10.52,32.74
2684,-0.074,1.109,13.558,7.605,89,10.52,32.72
2684.065,0.235,0.181,13.554,7.6,89,10.52,32.72
2684.129,-0.134,0.528,13.544,7.594,89,10.52,32.74
2684.194,-0.024,0.192,13.527,7.587,89,10.52,32.73
2684.258,0.114,0.171,13.519,7.577,84,10.51,32.72
2684.323,0.108,0.316,13.526,7.571,84,10.52,32.73
2684.387,-0.068,0.347,13.522,7.562,84,10.52,33
2684.452,-0.078,0.145,13.517,7.556,84,10.52,33.59
2684.516,-0.078,0.259,13.514,7.548,84,10.52,34.02
2684.581,-0.103,0.347,13.51,7.542,84,10.52,34.11
2684.645,-0.1,0.207,13.501,7.532,84,10.52,34.16
2684.71,-0.039,0.046,13.493,7.526,84,10.52,34.36
2684.774,-0.103,0.052,13.486,7.519,84,10.52,34.79
2684.839,0.159,0.083,13.48,7.512,84,10.52,35.42
2684.903,-0.079,0.062,13.479,7.511,84,10.52,35.91
2684.968,0.028,0.062,13.476,7.511,84,10.52,36.2
2685.032,0.119,0.052,13.473,7.508,81,10.52,36.54
2685.097,-0.059,0.052,13.467,7.504,81,10.52,36.85
2685.161,-0.115,0.057,13.458,7.499,81,10.52,37.16
2685.226,-0.095,0.046,13.452,7.492,81,10.52,37.54
2685.29,-0.118,0.052,13.447,7.488,81,10.52,37.66
2685.355,-0.061,0.052,13.442,7.484,81,10.52,37.72
2685.419,-0.117,0.057,13.438,7.476,81,10.52,37.78
2685.484,0.244,0.078,13.43,7.471,81,10.52,37.86
2685.548,-0.156,0.046,13.426,7.464,81,10.52,37.98
2685.613,-0.012,0.052,13.42,7.461,81,10.52,37.94
2685.677,0.129,0.062,13.411,7.454,81,10.52,37.67
2685.742,0.059,0.451,13.404,7.453,81,10.52,37.43
2685.806,-0.082,0.694,13.396,7.451,88,10.52,37.32
2685.871,-0.072,0.217,13.39,7.45,88,10.52,36.98
2685.935,-0.08,0.093,13.385,7.448,88,10.52,36.49
2686,-0.097,0.181,13.376,7.449,88,10.52,35.81
2686.065,-0.024,0.435,13.37,7.448,88,10.52,35.34
2686.129,-0.1,0.202,13.365,7.448,88,10.52,35.06
2686.194,0.265,0.15,13.356,7.441,88,10.52,34.93
2686.258,-0.128,1.896,13.348,7.434,88,10.52,34.71
2686.323,0.002,1.274,13.339,7.431,88,10.52,34.46
2686.387,0.156,0.103,13.331,7.428,88,10.52,34.4
2686.452,0.075,0.192,13.323,7.424,88,10.52,34.38
2686.516,-0.07,0.3,13.317,7.422,85,10.52,34.38
2686.581,-0.054,0.145,13.311,7.419,85,10.52,34.33
2686.645,-0.072,0.176,13.304,7.414,85,10.52,34.35
2686.71,-0.079,0.181,13.297,7.409,85,10.52,34.24
2686.774,-0.052,0.254,13.291,7.402,85,10.52,34.22
2686.839,-0.017,0.212,13.284,7.398,85,10.52,34.14
2686.903,0.068,0.166,13.278,7.394,85,10.52,34.11
2686.968,0.088,0.28,13.271,7.384,85,10.52,34.23
2687.032,-0.014,0.497,13.27,7.384,85,10.52,34.23
2687.097,0.115,0.119,13.266,7.379,85,10.52,34.32
2687.161,0.166,0.166,13.261,7.374,85,10.52,34.3
2687.226,-0.02,0.202,13.253,7.369,85,10.52,34.26
2687.29,-0.046,0.197,13.247,7.364,81,10.52,34.24
2687.355,-0.042,0.243,13.241,7.359,81,10.52,34.25
2687.419,-0.066,0.186,13.234,7.352,81,10.52,34.19
2687.484,-0.076,0.166,13.229,7.347,81,10.52,34.14
2687.548,-0.017,0.223,13.228,7.342,81,10.52,34.07
2687.613,-0.053,0.197,13.22,7.337,81,10.52,34.07
2687.677,0.303,0.305,13.211,7.335,81,10.52,34.18
2687.742,-0.134,0.285,13.205,7.334,81,10.52,34.41
2687.806,0.005,0.166,13.199,7.327,81,10.52,34.88
2687.871,0.144,0.461,13.194,7.325,81,10.52,35.2
2687.935,0.115,0.627,13.189,7.322,81,10.52,35.45
2688,-0.049,0.228,13.184,7.321,81,10.52,35.72
2688.065,-0.047,0.305,13.175,7.315,79,10.52,35.95
2688.129,-0.056,0.176,13.169,7.311,79,10.52,36.23
2688.194,-0.08,0.181,13.161,7.309,79,10.52,36.39
2688.258,-0.039,0.223,13.159,7.307,79,10.52,36.71
2688.323,-0.06,0.161,13.154,7.302,79,10.52,37.01
2688.387,0.246,0.197,13.144,7.302,79,10.52,37.25
2688.452,-0.123,0.161,13.141,7.305,79,10.52,37.47
2688.516,-0.013,0.13,13.135,7.305,79,10.52,37.69
2688.581,0.106,0.15,13.129,7.298,79,10.52,37.91
2688.645,0.094,0.207,13.127,7.295,79,10.52,38.05
2688.71,-0.06,0.186,13.128,7.29,83,10.52,38.14
2688.774,-0.055,0.13,13.128,7.287,83,10.52,38.34
2688.839,-0.06,0.078,13.122,7.282,83,10.52,38.54
2688.903,-0.071,0.109,13.121,7.28,83,10.52,38.51
2688.968,0.003,0.057,13.122,7.277,83,10.52,38.36
