Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
749.677,0.036,0.166,2.036,5.307,80,10.12,37.81
749.742,0.213,0.207,2.036,5.305,80,10.11,37.82
749.806,0.011,0.228,2.036,5.305,80,10.11,37.82
749.871,-0.06,0.207,2.034,5.304,80,10.12,37.82
749.935,-0.053,0.186,2.034,5.303,80,10.12,37.82
750,-0.059,0.186,2.034,5.303,80,10.11,37.82
750.065,-0.071,0.186,2.034,5.303,80,10.12,37.78
750.129,-0.047,0.207,2.031,5.3,80,10.11,37.72
750.194,-0.058,0.269,2.031,5.3,80,10.11,37.71
750.258,0.035,0.414,2.031,5.3,80,10.11,37.7
750.323,0.225,0.456,2.03,5.299,80,10.12,37.69
750.387,-0.057,0.207,2.029,5.298,80,10.12,37.67
750.452,-0.009,0.207,2.029,5.298,80,10.11,37.64
750.516,0.133,0.228,2.029,5.296,75,10.11,37.62
750.581,0.18,0.186,2.029,5.295,75,10.11,37.59
750.645,-0.065,0.207,2.027,5.295,75,10.11,37.56
750.71,-0.084,0.145,2.026,5.294,75,10.11,37.52
750.774,-0.085,0.166,2.026,5.293,75,10.11,37.43
750.839,-0.1,0.166,2.026,5.293,75,10.11,37.34
750.903,-0.105,0.186,2.025,5.291,75,10.11,37.28
750.968,-0.097,0.166,2.024,5.29,75,10.11,37.25
751.032,-0.06,0.269,2.024,5.289,75,10.11,37.22
751.097,-0.121,0.249,2.024,5.288,75,10.11,37.22
751.161,0.33,0.559,2.022,5.285,75,10.1,37.2
751.226,-0.08,0.207,2.021,5.285,75,10.11,37.17
751.29,-0.051,0.166,2.021,5.285,75,10.11,37.14
751.355,0.047,0.269,2.021,5.285,69,10.11,37.12
751.419,0.224,0.166,2.019,5.283,69,10.11,37.1
751.484,0.004,0.331,2.019,5.283,69,10.1,37.1
751.548,-0.079,0.228,2.019,5.283,69,10.1,37.1
751.613,-0.076,0.186,2.017,5.28,69,10.1,37.09
751.677,-0.087,0.166,2.017,5.279,69,10.1,37.03
751.742,-0.095,0.228,2.016,5.278,69,10.1,36.98
751.806,-0.095,0.186,2.016,5.278,69,10.1,36.98
751.871,-0.091,0.228,2.016,5.278,69,10.1,36.96
751.935,-0.086,0.207,2.014,5.278,69,10.1,36.95
752,-0.042,0.207,2.014,5.275,69,10.1,36.95
752.065,-0.087,0.166,2.014,5.275,69,10.1,36.94
752.129,0.341,0.622,2.014,5.275,69,10.1,36.94
752.194,-0.059,0.186,2.011,5.274,69,10.1,36.93
752.258,-0.04,0.186,2.011,5.273,69,10.1,36.93
752.323,0.038,0.249,2.011,5.273,61,10.1,36.92
752.387,0.224,0.124,2.011,5.27,61,10.1,36.92
752.452,0.077,0.166,2.01,5.27,61,10.1,36.92
752.516,-0.064,0.145,2.009,5.27,61,10.1,36.92
752.581,-0.059,0.145,2.009,5.27,61,10.1,36.92
752.645,-0.068,0.166,2.009,5.268,61,10.11,36.94
752.71,-0.08,0.166,2.007,5.268,61,10.1,36.96
752.774,-0.08,0.186,2.006,5.266,61,10.1,36.94
752.839,-0.078,0.228,2.006,5.265,61,10.1,36.94
752.903,-0.058,0.228,2.006,5.265,61,10.11,36.93
752.968,-0.047,0.228,2.004,5.265,61,10.11,36.94
753.032,-0.052,0.166,2.004,5.265,61,10.11,36.92
753.097,0.316,0.622,2.004,5.263,61,10.11,36.93
753.161,-0.057,0.145,2.002,5.263,61,10.11,36.92
753.226,-0.012,0.207,2.001,5.261,61,10.11,36.91
753.29,0.118,0.104,2.001,5.261,64,10.11,36.88
753.355,0.23,0.228,2.001,5.26,64,10.11,36.88
753.419,-0.025,0.166,2,5.26,64,10.1,36.89
753.484,-0.063,0.228,1.999,5.258,64,10.1,36.93
753.548,-0.059,0.186,1.999,5.258,64,10.08,36.97
753.613,-0.071,0.228,1.999,5.255,64,10.08,37.01
753.677,-0.075,0.166,1.997,5.256,64,10.08,37.08
753.742,-0.035,0.311,1.996,5.255,64,10.08,37.16
753.806,-0.072,0.228,1.996,5.255,64,10.08,37.26
753.871,0.301,0.497,1.995,5.253,64,10.1,37.34
753.935,-0.051,0.269,1.994,5.253,64,10.1,37.4
754,-0.024,0.228,1.994,5.253,64,10.11,37.47
754.065,0.047,0.186,1.994,5.25,73,10.11,37.55
754.129,0.23,0.207,1.994,5.25,73,10.11,37.62
754.194,0.153,0.207,1.992,5.25,73,10.11,37.69
754.258,-0.029,0.249,1.991,5.248,73,10.11,37.78
754.323,-0.021,0.249,1.991,5.248,73,10.11,37.84
754.387,-0.03,0.145,1.99,5.248,73,10.11,37.89
754.452,-0.021,0.145,1.989,5.245,73,10.1,37.89
754.516,-0.033,0.228,1.989,5.245,73,10.08,37.91
754.581,0.002,0.311,1.989,5.245,73,10.08,37.91
754.645,0.272,0.435,1.986,5.243,73,10.08,37.93
754.71,-0.031,0.207,1.986,5.243,73,10.1,37.96
754.774,0.017,0.186,1.986,5.241,73,10.11,37.96
754.839,0.158,0.186,1.986,5.24,81,10.11,37.97
754.903,0.215,0.207,1.984,5.24,81,10.11,37.97
754.968,-0.026,0.249,1.984,5.24,81,10.1,37.97
755.032,-0.044,0.228,1.984,5.24,81,10.1,37.97
755.097,-0.043,0.228,1.984,5.238,81,10.1,37.97
755.161,-0.06,0.249,1.981,5.236,81,10.1,37.96
755.226,-0.063,0.166,1.981,5.236,81,10.1,37.93
755.29,-0.028,0.228,1.981,5.235,81,10.1,37.89
755.355,-0.084,0.249,1.981,5.235,81,10.08,37.86
755.419,0.338,0.559,1.98,5.235,81,10.08,37.84
755.484,-0.056,0.228,1.979,5.234,81,10.08,37.81
755.548,-0.031,0.186,1.979,5.233,81,10.07,37.77
755.613,0.058,0.186,1.979,5.233,75,10.07,37.74
755.677,0.233,0.228,1.979,5.233,75,10.07,37.71
755.742,0.027,0.207,1.977,5.231,75,10.07,37.7
755.806,-0.067,0.145,1.976,5.23,75,10.07,37.7
755.871,-0.064,0.29,1.976,5.23,75,10.07,37.66
755.935,-0.076,0.249,1.976,5.228,75,10.07,37.57
756,-0.09,0.186,1.974,5.228,75,10.07,37.5
756.065,-0.092,0.207,1.974,5.228,75,10.08,37.47
756.129,-0.091,0.186,1.974,5.225,75,10.08,37.43
756.194,-0.09,0.207,1.974,5.225,75,10.08,37.43
756.258,-0.049,0.249,1.972,5.225,75,10.08,37.43
756.323,-0.097,0.186,1.971,5.223,75,10.08,37.43
756.387,0.325,0.518,1.971,5.223,75,10.08,37.41
756.452,-0.068,0.186,1.971,5.223,75,10.08,37.38
756.516,-0.047,0.207,1.969,5.22,75,10.1,37.37
756.581,0.03,0.166,1.969,5.22,61,10.1,37.37
756.645,0.213,0.269,1.969,5.22,61,10.1,37.37
756.71,0.073,0.269,1.969,5.219,61,10.1,37.36
756.774,-0.068,0.207,1.969,5.218,61,10.1,37.34
756.839,-0.073,0.249,1.966,5.218,61,10.1,37.3
756.903,-0.077,0.228,1.966,5.215,61,10.1,37.21
756.968,-0.085,0.207,1.966,5.215,61,10.1,37.15
757.032,-0.087,0.166,1.966,5.215,61,10.08,37.12
757.097,-0.086,0.228,1.964,5.215,61,10.08,37.08
757.161,-0.076,0.166,1.964,5.213,61,10.08,37.07
757.226,-0.041,0.145,1.964,5.213,61,10.08,37.07
757.29,-0.103,0.249,1.964,5.213,61,10.08,37.04
757.355,0.365,0.559,1.962,5.211,61,10.08,37.03
757.419,-0.058,0.311,1.961,5.211,61,10.08,37.02
757.484,-0.027,0.228,1.961,5.211,61,10.08,37.02
757.548,0.072,0.166,1.961,5.208,63,10.08,37
757.613,0.245,0.228,1.959,5.208,63,10.08,37
757.677,0.023,0.145,1.959,5.208,63,10.08,37
757.742,-0.064,0.145,1.959,5.207,63,10.08,37.01
757.806,-0.06,0.145,1.959,5.206,63,10.08,37.01
757.871,-0.07,0.124,1.957,5.206,63,10.08,37
757.935,-0.085,0.207,1.957,5.206,63,10.08,36.95
758,-0.089,0.186,1.956,5.204,63,10.08,36.94
758.065,-0.09,0.186,1.956,5.203,63,10.08,36.93
758.129,-0.084,0.186,1.956,5.203,63,10.08,36.92
758.194,-0.054,0.207,1.954,5.203,63,10.08,36.92
758.258,-0.117,0.311,1.954,5.201,63,10.08,36.91
758.323,0.338,0.58,1.954,5.201,63,10.08,36.9
758.387,-0.076,0.228,1.954,5.201,63,10.08,36.88
758.452,-0.043,0.166,1.952,5.198,63,10.08,36.87
758.516,0.061,0.249,1.951,5.198,62,10.08,36.87
758.581,0.23,0.228,1.951,5.198,62,10.08,36.89
758.645,0.001,0.29,1.951,5.198,62,10.08,36.93
758.71,-0.08,0.207,1.949,5.197,62,10.08,36.98
758.774,-0.071,0.207,1.949,5.196,62,10.08,37.03
758.839,-0.08,0.166,1.949,5.196,62,10.08,37.06
758.903,-0.088,0.186,1.949,5.193,62,10.08,37.11
758.968,-0.052,0.207,1.949,5.193,62,10.08,37.18
759.032,-0.08,0.145,1.947,5.193,62,10.08,37.27
759.097,0.264,0.435,1.947,5.191,62,10.08,37.35
759.161,-0.03,0.311,1.947,5.191,62,10.08,37.41
759.226,-0.035,0.186,1.947,5.191,62,10.08,37.47
759.29,0.029,0.249,1.944,5.189,74,10.08,37.55
759.355,0.204,0.207,1.944,5.188,74,10.08,37.63
759.419,0.162,0.166,1.944,5.188,74,10.08,37.72
759.484,-0.042,0.166,1.944,5.186,74,10.08,37.76
759.548,-0.042,0.207,1.942,5.186,74,10.08,37.81
759.613,-0.048,0.228,1.942,5.186,74,10.08,37.84
759.677,-0.048,0.186,1.942,5.186,74,10.08,37.86
759.742,-0.041,0.186,1.942,5.186,74,10.08,37.89
759.806,-0.088,0.228,1.939,5.183,74,10.08,37.9
759.871,0.33,0.456,1.939,5.183,74,10.08,37.91
759.935,-0.048,0.207,1.939,5.183,74,10.08,37.91
760,-0.006,0.207,1.939,5.181,74,10.08,37.91
760.065,0.116,0.207,1.939,5.182,81,10.08,37.91
760.129,0.231,0.186,1.937,5.181,81,10.08,37.91
760.194,-0.019,0.228,1.937,5.181,81,10.08,37.89
760.258,-0.055,0.166,1.937,5.178,81,10.08,37.86
760.323,-0.048,0.228,1.937,5.178,81,10.08,37.81
760.387,-0.063,0.186,1.935,5.178,81,10.08,37.72
760.452,-0.07,0.186,1.934,5.177,81,10.08,37.63
760.516,-0.059,0.166,1.934,5.176,81,10.08,37.56
760.581,-0.036,0.249,1.934,5.176,81,10.08,37.51
760.645,-0.096,0.207,1.934,5.176,81,10.08,37.47
760.71,0.371,0.518,1.932,5.173,81,10.08,37.42
760.774,-0.049,0.145,1.932,5.173,81,10.08,37.37
760.839,-0.012,0.228,1.932,5.173,81,10.08,37.32
760.903,0.097,0.207,1.932,5.172,70,10.08,37.28
760.968,0.251,0.207,1.93,5.171,70,10.08,37.24
761.032,0.01,0.166,1.929,5.169,70,10.08,37.2
761.097,-0.047,0.166,1.929,5.168,70,10.08,37.17
761.161,-0.041,0.166,1.929,5.168,70,10.08,37.11
761.226,-0.053,0.145,1.929,5.168,70,10.08,37.03
761.29,-0.066,0.186,1.929,5.166,70,10.08,36.98
761.355,-0.07,0.166,1.927,5.166,70,10.08,36.96
761.419,-0.069,0.331,1.927,5.166,70,10.08,36.95
761.484,-0.06,0.228,1.927,5.166,70,10.08,36.93
761.548,-0.034,0.207,1.927,5.163,70,10.07,36.94
761.613,-0.097,0.124,1.924,5.163,70,10.07,36.94
761.677,0.383,0.497,1.924,5.163,70,10.07,36.94
761.742,-0.052,0.166,1.924,5.162,70,10.08,36.92
761.806,-0.019,0.269,1.924,5.161,70,10.07,36.93
761.871,0.085,0.228,1.924,5.161,62,10.07,36.92
761.935,0.248,0.249,1.924,5.161,62,10.07,36.92
762,0.016,0.186,1.923,5.159,62,10.07,36.92
762.065,-0.056,0.186,1.922,5.158,62,10.07,36.92
762.129,-0.053,0.124,1.922,5.158,62,10.07,36.92
762.194,-0.068,0.145,1.922,5.158,62,10.07,36.94
762.258,-0.08,0.228,1.92,5.157,62,10.07,36.93
762.323,-0.081,0.186,1.919,5.156,62,10.07,36.92
762.387,-0.082,0.29,1.919,5.156,62,10.07,36.92
762.452,-0.051,0.228,1.919,5.153,62,10.07,36.9
762.516,-0.08,0.207,1.919,5.153,62,10.07,36.9
762.581,0.219,0.518,1.918,5.153,62,10.07,36.88
762.645,0.018,0.456,1.917,5.153,62,10.07,36.89
762.71,-0.068,0.207,1.917,5.151,62,10.07,36.87
762.774,-0.017,0.228,1.917,5.151,64,10.07,36.87
762.839,0.143,0.269,1.915,5.149,64,10.07,36.85
762.903,0.153,0.207,1.914,5.148,64,10.07,36.86
762.968,-0.081,0.166,1.914,5.148,64,10.07,36.87
763.032,-0.094,0.207,1.914,5.148,64,10.07,36.91
763.097,-0.094,0.228,1.913,5.148,64,10.07,36.94
763.161,-0.109,0.207,1.912,5.147,64,10.07,36.94
763.226,-0.11,0.207,1.912,5.144,64,10.07,37
763.29,-0.079,0.207,1.912,5.144,64,10.07,37.07
763.355,-0.098,0.207,1.912,5.143,64,10.07,37.15
763.419,0.142,0.352,1.91,5.143,64,10.07,37.22
763.484,0.034,0.331,1.909,5.141,64,10.07,37.29
763.548,-0.065,0.186,1.909,5.141,64,10.07,37.36
763.613,-0.007,0.186,1.909,5.141,70,10.07,37.44
763.677,0.154,0.207,1.907,5.141,70,10.07,37.51
763.742,0.17,0.207,1.907,5.138,70,10.07,37.59
763.806,-0.061,0.228,1.907,5.138,70,10.07,37.65
763.871,-0.069,0.186,1.907,5.138,70,10.07,37.69
763.935,-0.069,0.228,1.907,5.138,70,10.07,37.72
764,-0.085,0.249,1.907,5.136,70,10.07,37.74
764.065,-0.049,0.207,1.904,5.136,70,10.07,37.76
764.129,-0.101,0.228,1.904,5.136,70,10.07,37.77
764.194,0.297,0.477,1.904,5.134,70,10.07,37.77
764.258,-0.083,0.228,1.902,5.133,70,10.07,37.77
764.323,-0.049,0.29,1.902,5.133,70,10.07,37.79
764.387,0.028,0.186,1.902,5.131,80,10.07,37.79
764.452,0.212,0.249,1.902,5.131,80,10.06,37.79
764.516,0.057,0.145,1.899,5.131,80,10.07,37.79
764.581,-0.076,0.166,1.899,5.128,80,10.07,37.79
764.645,-0.068,0.249,1.899,5.128,80,10.07,37.8
764.71,-0.076,0.228,1.899,5.128,80,10.07,37.78
764.774,-0.09,0.166,1.899,5.128,80,10.06,37.74
764.839,-0.085,0.186,1.897,5.126,80,10.07,37.7
764.903,-0.057,0.207,1.897,5.127,80,10.07,37.65
764.968,-0.115,0.207,1.897,5.126,80,10.07,37.63
765.032,0.331,0.414,1.897,5.124,80,10.07,37.6
765.097,-0.077,0.145,1.894,5.124,80,10.07,37.56
765.161,-0.046,0.186,1.894,5.124,80,10.07,37.53
765.226,0.055,0.207,1.894,5.124,72,10.07,37.5
765.29,0.218,0.186,1.894,5.121,72,10.07,37.46
765.355,-0.013,0.166,1.894,5.121,72,10.07,37.43
765.419,-0.086,0.207,1.892,5.12,72,10.06,37.39
765.484,-0.082,0.207,1.892,5.12,72,10.07,37.34
765.548,-0.095,0.145,1.892,5.119,72,10.07,37.24
765.613,-0.106,0.249,1.892,5.119,72,10.06,37.19
765.677,-0.108,0.166,1.892,5.119,72,10.06,37.14
765.742,-0.105,0.269,1.892,5.116,72,10.06,37.1
765.806,-0.063,0.249,1.889,5.116,72,10.06,37.08
765.871,-0.111,0.186,1.889,5.116,72,10.06,37.07
765.935,0.32,0.559,1.889,5.116,72,10.06,37.03
766,-0.082,0.249,1.889,5.115,72,10.06,37.03
766.065,-0.066,0.186,1.889,5.114,72,10.05,37.02
766.129,0.008,0.186,1.889,5.114,65,10.05,37.02
766.194,0.193,0.331,1.887,5.112,65,10.05,37.01
766.258,0.07,0.249,1.887,5.111,65,10.06,37
766.323,-0.081,0.186,1.887,5.111,65,10.06,37
766.387,-0.078,0.269,1.887,5.111,65,10.05,36.99
766.452,-0.087,0.228,1.885,5.111,65,10.05,36.98
766.516,-0.101,0.166,1.887,5.11,65,10.05,36.92
766.581,-0.103,0.311,1.884,5.109,65,10.05,36.92
766.645,-0.102,0.207,1.884,5.109,65,10.05,36.91
766.71,-0.07,0.207,1.883,5.107,65,10.05,36.89
766.774,-0.083,0.145,1.882,5.106,65,10.05,36.89
766.839,0.106,0.477,1.882,5.106,65,10.05,36.89
766.903,0.129,0.373,1.882,5.106,65,10.05,36.88
766.968,-0.072,0.207,1.882,5.104,65,10.05,36.87
767.032,-0.024,0.228,1.882,5.104,64,10.05,36.88
767.097,0.125,0.145,1.88,5.104,64,10.06,36.87
767.161,0.171,0.207,1.879,5.102,64,10.05,36.87
767.226,-0.076,0.228,1.879,5.101,64,10.05,36.86
767.29,-0.096,0.166,1.879,5.101,64,10.05,36.85
767.355,-0.097,0.207,1.879,5.101,64,10.05,36.85
767.419,-0.112,0.166,1.877,5.099,64,10.05,36.83
767.484,-0.117,0.166,1.877,5.099,64,10.05,36.83
767.548,-0.082,0.186,1.877,5.099,64,10.05,36.86
767.613,-0.108,0.269,1.877,5.099,64,10.05,36.91
767.677,0.204,0.414,1.877,5.096,64,10.05,37
767.742,-0.027,0.331,1.874,5.096,64,10.05,37.06
767.806,-0.07,0.228,1.874,5.096,64,10.05,37.15
767.871,-0.009,0.228,1.874,5.094,72,10.05,37.23
767.935,0.159,0.207,1.873,5.094,72,10.05,37.32
768,0.148,0.207,1.872,5.094,72,10.05,37.42
768.065,-0.07,0.249,1.872,5.094,72,10.05,37.5
768.129,-0.076,0.186,1.872,5.091,72,10.05,37.58
768.194,-0.08,0.145,1.872,5.091,72,10.05,37.62
768.258,-0.09,0.228,1.87,5.091,72,10.05,37.63
768.323,-0.066,0.166,1.869,5.091,72,10.05,37.65
768.387,-0.123,0.249,1.869,5.089,72,10.05,37.67
768.452,0.286,0.477,1.869,5.089,72,10.05,37.68
768.516,-0.085,0.207,1.868,5.089,72,10.05,37.69
768.581,-0.052,0.228,1.867,5.087,72,10.05,37.7
768.645,0.047,0.166,1.867,5.086,80,10.05,37.71
768.71,0.21,0.166,1.867,5.085,80,10.05,37.72
768.774,-0.015,0.228,1.867,5.086,80,10.05,37.72
768.839,-0.089,0.228,1.865,5.084,80,10.05,37.72
768.903,-0.081,0.228,1.864,5.084,80,10.05,37.73
768.968,-0.094,0.207,1.864,5.081,80,10.05,37.73
769.032,-0.102,0.186,1.864,5.081,80,10.05,37.71
769.097,-0.06,0.249,1.863,5.081,80,10.05,37.7
769.161,-0.109,0.166,1.862,5.081,80,10.05,37.68
769.226,0.305,0.622,1.862,5.079,80,10.05,37.68
769.29,-0.089,0.269,1.862,5.079,80,10.05,37.65
769.355,-0.06,0.124,1.862,5.077,80,10.05,37.64
769.419,0.013,0.228,1.862,5.076,76,10.05,37.62
769.484,0.195,0.228,1.861,5.076,76,10.05,37.6
769.548,0.064,0.186,1.86,5.076,76,10.05,37.6
769.613,-0.075,0.166,1.86,5.074,76,10.05,37.59
769.677,-0.068,0.207,1.86,5.074,76,10.05,37.58
769.742,-0.074,0.207,1.86,5.074,76,10.05,37.52
769.806,-0.091,0.207,1.858,5.074,76,10.05,37.45
769.871,-0.089,0.186,1.857,5.071,76,10.05,37.42
769.935,-0.059,0.331,1.857,5.071,76,10.05,37.39
770,-0.068,0.249,1.857,5.071,76,10.05,37.39
770.065,0.03,0.456,1.857,5.069,76,10.05,37.39
770.129,0.224,0.456,1.856,5.069,76,10.05,37.38
770.194,-0.052,0.166,1.855,5.069,76,10.05,37.37
770.258,-0.002,0.269,1.855,5.069,68,10.05,37.34
770.323,0.14,0.145,1.855,5.069,68,10.05,37.31
770.387,0.206,0.186,1.855,5.066,68,10.05,37.26
770.452,-0.03,0.269,1.855,5.066,68,10.05,37.22
770.516,-0.047,0.186,1.853,5.064,68,10.05,37.17
770.581,-0.046,0.124,1.852,5.064,68,10.05,37.09
770.645,-0.062,0.186,1.852,5.064,68,10.05,37.01
770.71,-0.067,0.186,1.852,5.064,68,10.05,36.98
770.774,-0.066,0.186,1.852,5.064,68,10.05,36.96
770.839,-0.047,0.207,1.851,5.064,68,10.05,36.93
770.903,-0.032,0.269,1.85,5.061,68,10.05,36.93
770.968,-0.062,0.186,1.85,5.061,68,10.05,36.93
771.032,0.374,0.559,1.85,5.061,68,10.05,36.92
771.097,-0.033,0.166,1.85,5.059,68,10.05,36.92
771.161,0.008,0.166,1.848,5.059,68,10.05,36.91
771.226,0.129,0.269,1.847,5.059,68,10.05,36.91
771.29,0.253,0.166,1.847,5.059,68,10.05,36.91
771.355,0,0.207,1.847,5.056,68,10.05,36.91
771.419,-0.047,0.186,1.847,5.056,65,10.05,36.9
771.484,-0.048,0.228,1.847,5.056,65,10.05,36.89
771.548,-0.066,0.228,1.845,5.055,65,10.05,36.88
771.613,-0.074,0.228,1.845,5.054,65,10.05,36.87
771.677,-0.072,0.249,1.845,5.054,65,10.05,36.87
771.742,-0.035,0.207,1.845,5.054,65,10.05,36.89
771.806,-0.066,0.269,1.845,5.054,65,10.05,36.97
771.871,0.305,0.559,1.843,5.051,65,10.05,37.05
771.935,-0.031,0.29,1.842,5.051,65,10.05,37.13
772,-0.019,0.228,1.842,5.051,65,10.05,37.23
772.065,0.047,0.186,1.842,5.05,65,10.05,37.34
772.129,0.222,0.228,1.842,5.049,65,10.05,37.45
772.194,0.183,0.228,1.84,5.047,65,10.05,37.55
772.258,-0.015,0.186,1.84,5.046,65,10.05,37.62
772.323,-0.017,0.207,1.84,5.046,68,10.05,37.68
772.387,-0.024,0.249,1.84,5.046,68,10.05,37.74
772.452,-0.03,0.186,1.84,5.046,68,10.05,37.75
772.516,-0.012,0.269,1.837,5.044,68,10.04,37.77
772.581,-0.071,0.186,1.837,5.044,68,10.05,37.78
772.645,0.343,0.477,1.837,5.044,68,10.05,37.8
772.71,-0.032,0.249,1.837,5.042,68,10.05,37.81
772.774,0.003,0.228,1.836,5.041,68,10.04,37.82
772.839,0.107,0.29,1.835,5.041,80,10.05,37.83
772.903,0.249,0.145,1.835,5.041,80,10.04,37.83
772.968,0.008,0.186,1.835,5.04,80,10.04,37.84
773.032,-0.051,0.207,1.835,5.039,80,10.05,37.84
773.097,-0.046,0.166,1.833,5.039,80,10.05,37.85
773.161,-0.064,0.145,1.832,5.038,80,10.05,37.82
773.226,-0.067,0.186,1.832,5.037,80,10.05,37.79
773.29,-0.037,0.166,1.832,5.037,80,10.04,37.76
773.355,-0.099,0.269,1.832,5.037,80,10.04,37.73
773.419,0.334,0.58,1.832,5.037,80,10.04,37.71
773.484,-0.063,0.207,1.83,5.034,80,10.05,37.7
773.548,-0.036,0.228,1.83,5.034,80,10.04,37.67
773.613,0.058,0.207,1.83,5.034,76,10.04,37.65
773.677,0.218,0.228,1.83,5.034,76,10.05,37.63
773.742,-0.004,0.166,1.83,5.032,76,10.04,37.62
773.806,-0.083,0.207,1.827,5.032,76,10.04,37.58
773.871,-0.081,0.207,1.827,5.032,76,10.04,37.53
773.935,-0.097,0.228,1.827,5.029,76,10.05,37.43
774,-0.11,0.228,1.827,5.029,76,10.04,37.34
774.065,-0.113,0.166,1.826,5.029,76,10.04,37.28
774.129,-0.08,0.331,1.826,5.028,76,10.04,37.23
774.194,-0.111,0.269,1.825,5.028,76,10.04,37.21
774.258,0.187,0.477,1.825,5.028,76,10.04,37.16
774.323,0.011,0.435,1.825,5.028,76,10.04,37.12
774.387,-0.093,0.249,1.825,5.027,76,10.04,37.09
774.452,-0.037,0.207,1.823,5.027,69,10.04,37.07
774.516,0.124,0.166,1.823,5.027,69,10.04,37.03
774.581,0.128,0.249,1.822,5.025,69,10.04,37.03
774.645,-0.091,0.228,1.822,5.024,69,10.04,37.02
774.71,-0.099,0.207,1.822,5.024,69,10.04,37.02
774.774,-0.103,0.186,1.822,5.024,69,10.04,36.98
774.839,-0.119,0.228,1.822,5.024,69,10.04,36.92
774.903,-0.122,0.186,1.822,5.024,69,10.04,36.91
774.968,-0.123,0.228,1.82,5.022,69,10.04,36.89
775.032,-0.121,0.207,1.82,5.022,69,10.04,36.88
775.097,-0.079,0.207,1.82,5.022,69,10.04,36.87
775.161,-0.124,0.228,1.82,5.022,69,10.04,36.87
775.226,0.293,0.456,1.82,5.019,69,10.04,36.87
775.29,-0.1,0.249,1.818,5.019,69,10.04,36.87
775.355,-0.084,0.228,1.817,5.019,69,10.04,36.85
775.419,-0.01,0.186,1.817,5.018,63,10.04,36.83
775.484,0.175,0.228,1.817,5.017,63,10.04,36.82
775.548,0.067,0.166,1.817,5.017,63,10.04,36.84
775.613,-0.096,0.207,1.816,5.017,63,10.04,36.89
775.677,-0.093,0.186,1.815,5.017,63,10.04,36.94
775.742,-0.097,0.228,1.815,5.015,63,10.04,36.98
775.806,-0.107,0.186,1.815,5.014,63,10.04,37.05
775.871,-0.072,0.186,1.815,5.014,63,10.04,37.13
775.935,-0.099,0.145,1.813,5.013,63,10.04,37.23
776,0.209,0.435,1.812,5.013,63,10.04,37.33
776.065,-0.021,0.311,1.812,5.012,63,10.04,37.4
776.129,-0.056,0.249,1.812,5.012,63,10.04,37.47
776.194,0.002,0.228,1.812,5.01,75,10.04,37.55
776.258,0.17,0.207,1.812,5.01,75,10.04,37.62
776.323,0.14,0.228,1.81,5.01,75,10.02,37.69
776.387,-0.069,0.228,1.81,5.009,75,10.04,37.73
776.452,-0.069,0.228,1.81,5.009,75,10.04,37.76
776.516,-0.073,0.228,1.81,5.008,75,10.02,37.8
776.581,-0.077,0.166,1.808,5.007,75,10.02,37.82
776.645,-0.061,0.145,1.807,5.007,75,10.02,37.83
776.71,-0.116,0.186,1.807,5.007,75,10.02,37.85
776.774,0.317,0.539,1.807,5.004,75,10.02,37.85
776.839,-0.068,0.228,1.806,5.004,75,10.02,37.85
776.903,-0.025,0.207,1.805,5.004,75,10.02,37.84
776.968,0.093,0.186,1.805,5.004,81,10.02,37.83
777.032,0.223,0.249,1.805,5.002,81,10.02,37.81
777.097,-0.02,0.186,1.805,5.002,81,10.02,37.8
777.161,-0.061,0.186,1.805,5.002,81,10.02,37.78
777.226,-0.052,0.207,1.805,5,81,10.02,37.73
777.29,-0.067,0.228,1.803,4.999,81,10.02,37.65
777.355,-0.074,0.166,1.802,4.999,81,10.02,37.58
777.419,-0.031,0.186,1.802,4.999,81,10.02,37.52
777.484,-0.077,0.207,1.802,4.999,81,10.02,37.45
777.548,0.343,0.559,1.802,4.998,81,10.02,37.43
777.613,-0.056,0.311,1.802,4.997,81,10.02,37.36
777.677,-0.038,0.249,1.8,4.997,81,10.02,37.31
777.742,0.031,0.269,1.8,4.995,74,10.02,37.26
777.806,0.21,0.228,1.8,4.994,74,10.02,37.21
777.871,0.11,0.186,1.8,4.994,74,10.02,37.16
777.935,-0.053,0.228,1.8,4.994,74,10.02,37.12
778,-0.052,0.207,1.8,4.994,74,10.02,37.08
778.065,-0.059,0.207,1.798,4.992,74,10.02,37
778.129,-0.076,0.29,1.797,4.992,74,10.02,36.94
778.194,-0.08,0.207,1.797,4.992,74,10.02,36.91
778.258,-0.064,0.249,1.797,4.992,74,10.02,36.89
778.323,-0.056,0.145,1.797,4.99,74,10.02,36.87
778.387,-0.085,0.249,1.797,4.992,74,10.02,36.88
778.452,0.344,0.539,1.795,4.989,74,10.02,36.87
778.516,-0.067,0.228,1.795,4.989,74,10.02,36.87
778.581,-0.026,0.207,1.795,4.989,74,10.02,36.87
778.645,0.098,0.207,1.795,4.987,68,10.02,36.86
778.71,0.211,0.166,1.795,4.987,68,10.02,36.86
778.774,-0.038,0.186,1.793,4.987,68,10.02,36.85
778.839,-0.076,0.249,1.792,4.984,68,10.02,36.85
778.903,-0.079,0.166,1.792,4.984,68,10.02,36.86
778.968,-0.098,0.207,1.792,4.984,68,10.02,36.87
