tag,start_time,end_time,duration,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,tonic_mean,tonic_var,phasic_mean,phasic_var,phasic_sum,phasic_peaks,phasic_sum_over_1,phasic_peaks_over_1
drive11,1483.935484,1543.548387,59.612903,844.152778,184.848827,204.022572,57,79.166667,57,79.166667,204.151973,903.000000,903,0.241842,0.218976,75.752628,185.758514,48.939641,23.034626,6408.984748,6030.699685,1.062727,51.520477,48.479523,18016.523268,5576.838835,0.004669,0.058497,4.819813,0.213029,1.948117,6,1.948117,6
drive11,1514.451613,1573.548387,59.096774,811.783784,196.273033,235.469543,60,81.081081,60,81.081081,235.471227,839.000000,968,0.290066,0.241780,80.483628,232.558140,48.939641,30.032589,12658.321072,6898.833061,1.834850,64.724760,35.275240,23266.766968,3709.612835,0.003901,0.042040,4.619333,0.221043,1.681033,9,1.770650,8
drive11,1544.000000,1603.935484,59.935484,850.577465,180.238625,218.267917,57,80.281690,57,80.281690,218.502795,903.000000,968,0.256888,0.211901,75.369620,232.558140,48.939641,25.852971,4003.619109,2784.257917,1.437948,58.981904,41.018096,8149.424740,1361.547714,0.001800,0.032154,4.563172,0.144829,1.467817,9,1.564492,7
drive11,1574.451613,1634.000000,59.548387,863.642857,132.349892,164.914522,55,78.571429,55,78.571429,164.938241,903.000000,709,0.190980,0.153246,71.444906,132.743363,51.679587,13.419076,5786.964631,4243.535716,1.363713,57.693679,42.306321,11415.672504,1385.172158,0.008411,0.039165,4.668648,0.107936,1.672100,7,1.679158,6
drive11,1604.645161,1663.935484,59.290323,869.579710,114.199826,167.183820,50,72.463768,50,72.463768,167.207910,903.000000,580,0.192286,0.131328,70.292961,103.270224,51.679587,10.095554,835.155129,2690.043692,0.310462,23.691008,76.308992,4200.213665,675.014844,-0.004243,0.045591,4.324463,0.102579,2.248858,7,2.248858,7
drive11,1634.903226,1694.580645,59.677419,890.897059,126.201703,192.818492,53,77.941176,53,77.941176,192.840008,903.000000,645,0.216456,0.141657,68.820234,103.270224,48.939641,10.687226,2761.859690,4626.674006,0.596943,37.380349,62.619651,7754.683795,366.150099,-0.000538,0.050277,4.301101,0.078083,2.716383,8,2.716383,8
drive11,1664.838710,1724.258065,59.419355,914.000000,104.684581,163.180033,53,80.303030,53,80.303030,163.180033,903.000000,581,0.178534,0.114535,66.584127,93.023256,48.939641,8.401576,662.398340,3483.995697,0.190126,15.975287,84.024713,4371.212404,224.818366,0.001102,0.059040,4.253218,0.382492,2.503017,7,2.503017,7
drive11,1695.483871,1755.032258,59.548387,902.238806,89.518931,118.569311,45,67.164179,45,67.164179,118.573401,903.000000,516,0.131421,0.099219,67.180527,93.023256,51.679587,6.992647,933.835112,1660.287054,0.562454,35.998116,64.001884,2962.566592,368.444426,-0.000433,0.031603,3.990688,0.477860,1.151867,4,1.151867,4
drive11,1725.161290,1784.838710,59.677419,904.164179,97.609549,127.541845,48,71.641791,48,71.641791,127.556820,903.000000,516,0.141077,0.107956,67.146513,93.023256,51.679587,7.444444,3305.972780,1834.133565,1.802471,64.317206,35.682794,5574.652892,434.546546,0.001943,0.013828,3.731438,0.296220,0.452842,5,0.448767,4
drive11,1755.935484,1815.096774,59.161290,896.537313,155.618349,203.459958,57,85.074627,57,85.074627,203.462341,903.000000,967,0.226942,0.173577,69.238660,132.743363,42.283298,14.112698,6348.364897,6169.769043,1.028947,50.713349,49.286651,13656.228848,1138.094908,0.003348,0.052244,3.753100,0.479368,1.717467,6,1.717467,6
drive11,1785.741935,1845.483871,59.741935,891.911765,148.213011,194.406363,59,86.764706,59,86.764706,194.408709,903.000000,967,0.217969,0.166175,69.413990,132.743363,42.283298,13.676662,6721.462269,5381.549576,1.248983,55.535451,44.464549,13106.276389,1003.264544,-0.000576,0.053323,4.130480,0.394128,1.954825,7,2.059133,6
drive11,1816.000000,1875.870968,59.870968,920.848485,62.568422,94.702854,46,69.696970,46,69.696970,94.723647,903.000000,387,0.102866,0.067946,65.450875,77.519380,51.679587,4.387792,207.455028,817.827188,0.253666,20.233944,79.766056,1094.219137,68.936921,-0.004609,0.022162,4.162986,0.069155,1.239792,7,1.344100,6
drive11,1846.451613,1905.870968,59.419355,875.202899,134.784095,167.820052,47,68.115942,47,68.115942,167.887261,903.000000,774,0.191827,0.154003,70.763049,155.038760,51.679587,15.454958,1294.425308,1582.275361,0.818078,44.996872,55.003128,3840.641032,963.940364,-0.001901,0.020546,3.706543,0.132192,1.510342,8,1.510342,8
drive11,1876.645161,1936.258065,59.612903,838.777778,156.835181,187.490006,61,84.722222,61,84.722222,187.544849,871.000000,774,0.223593,0.186981,74.869720,155.038760,51.679587,18.947960,3330.696005,6948.897065,0.479313,32.401049,67.598951,10892.426526,612.833456,0.006368,0.071105,4.298119,2.191004,2.708850,10,2.708850,10
drive11,1906.709677,1966.387097,59.677419,817.851351,179.602505,148.566163,59,79.729730,59,79.729730,148.576672,871.000000,774,0.181667,0.219603,78.491701,155.038760,51.679587,24.313354,11139.556700,2660.099003,4.187647,80.723439,19.276561,21218.226476,7418.570774,0.002895,0.077630,5.045558,1.452358,2.497825,7,2.497825,7
drive11,1936.709677,1996.516129,59.806452,860.828571,169.346482,116.221874,49,70.000000,49,70.000000,116.405526,903.000000,774,0.135225,0.196725,74.054951,155.038760,51.679587,22.999231,1035.534474,1519.261088,0.681604,40.532968,59.467032,4204.213593,1649.418031,-0.009636,0.019338,4.294023,0.443789,1.044492,6,1.044492,6
drive11,1967.354839,2027.225806,59.870968,908.029851,151.600948,176.825691,46,68.656716,46,68.656716,176.868895,903.000000,968,0.194783,0.166956,69.614185,232.558140,48.939641,24.005678,848.790988,996.886127,0.851442,45.988054,54.011946,2211.198741,365.521627,-0.003782,0.011695,3.486291,0.111990,0.820400,7,0.820400,7
drive11,1997.419355,2056.967742,59.548387,746.419753,247.676950,190.589037,61,75.308642,61,75.308642,190.672396,839.000000,968,0.255449,0.331820,91.435499,232.558140,48.939641,35.234674,9184.266485,4752.860941,1.932366,65.897844,34.102156,23876.193720,9939.066293,0.000657,0.014397,3.185327,0.046645,1.170342,7,1.170342,7
drive11,2027.935484,2087.290323,59.354839,723.819277,246.337571,128.956045,60,72.289157,60,72.289157,128.994422,710.000000,839,0.178214,0.340330,94.473413,232.558140,54.694622,35.652292,17075.213821,3776.007878,4.522028,81.890712,18.109288,45801.557393,24950.335695,0.002735,0.009205,2.835058,0.100253,1.004650,6,1.004650,6
drive11,2057.419355,2116.967742,59.548387,833.430556,218.050506,181.670027,51,70.833333,51,70.833333,181.815337,903.000000,968,0.218153,0.261630,80.304288,232.558140,48.939641,34.867326,7028.058666,3099.249258,2.267665,69.397107,30.602893,15442.412321,5315.104397,0.000491,0.005951,2.542012,0.113054,0.598192,4,0.598192,4
drive11,2088.258065,2148.129032,59.870968,894.720588,170.780285,194.929072,51,75.000000,51,75.000000,194.929072,903.000000,968,0.217866,0.190876,71.331698,232.558140,48.939641,25.317353,8642.263054,4369.807770,1.977722,66.417276,33.582724,15671.202922,2659.132098,0.003059,0.010781,2.617433,0.100195,0.991658,6,0.991658,6
drive11,2117.870968,2177.741935,59.870968,934.953846,86.172507,135.827556,49,75.384615,49,75.384615,135.827556,903.000000,516,0.145277,0.092168,64.774402,93.023256,51.679587,6.674816,1077.199658,1805.364506,0.596666,37.369495,62.630505,3054.940172,172.376009,0.000538,0.009553,2.676756,0.043154,1.071142,8,1.071142,8
drive11,2149.096774,2209.032258,59.935484,922.727273,79.203835,124.968792,52,78.787879,52,78.787879,125.031811,903.000000,387,0.135502,0.085837,65.526409,84.507042,54.694622,5.950033,521.928901,1055.380775,0.494541,33.089818,66.910182,1808.567602,231.257926,-0.007066,0.012314,3.172759,0.331520,0.856075,8,0.856075,8
drive11,2178.709677,2238.516129,59.806452,844.097222,123.308060,142.789833,57,79.166667,57,79.166667,142.836063,839.000000,645,0.169218,0.146083,72.838178,132.743363,54.694622,12.601381,2100.538629,3522.764141,0.596276,37.354180,62.645820,6300.696500,677.393730,-0.001957,0.021480,3.672774,0.101176,1.196767,8,1.196767,8
drive11,2210.064516,2269.548387,59.483871,672.544444,204.617108,185.177905,66,73.333333,66,73.333333,185.292541,710.000000,903,0.275510,0.304243,98.491842,232.558140,51.679587,32.504756,12713.083024,2947.576373,4.313063,81.178466,18.821534,23946.456807,8285.797409,0.008237,0.074140,4.212549,0.340298,2.853717,8,2.853717,8
drive11,2239.548387,2299.483871,59.935484,564.712963,206.074256,192.132681,74,68.518519,74,68.518519,192.136463,452.000000,968,0.340237,0.364919,116.959043,232.558140,48.939641,32.048308,14079.066612,2756.942528,5.106768,83.624727,16.375273,24997.154756,8161.145616,0.005669,0.093846,4.724522,0.055458,3.941192,10,4.181300,9
drive11,2270.064516,2329.677419,59.612903,551.834862,176.324433,160.914237,76,69.724771,76,69.724771,160.968653,452.000000,968,0.291697,0.319524,116.846953,232.558140,48.939641,27.399172,12301.269959,5939.373281,2.071139,67.438795,32.561205,31920.518744,13679.875504,-0.004785,0.035363,4.327215,0.241181,1.912775,7,2.152883,6
drive11,2300.451613,2359.677419,59.225806,700.046512,218.643029,143.819057,63,73.255814,63,73.255814,143.821090,710.000000,774,0.205445,0.312326,94.901239,155.038760,51.679587,30.242466,6637.571444,2247.911575,2.952772,74.701301,25.298699,21966.926352,13081.443333,-0.001282,0.040715,4.594064,0.679388,1.470325,4,1.470325,4
drive11,2330.580645,2389.935484,59.354839,836.958333,156.043731,179.923313,59,81.944444,59,81.944444,179.925571,839.000000,709,0.214976,0.186441,74.936459,132.743363,51.679587,18.263087,6001.178147,3765.277350,1.593821,61.446839,38.553161,12003.442967,2236.987470,-0.001525,0.055362,4.764951,0.467871,2.154708,6,2.154708,6
drive11,2360.774194,2420.645161,59.870968,762.162500,193.391021,207.133162,69,86.250000,69,86.250000,207.147718,806.500000,903,0.271789,0.253740,87.733136,309.278351,54.694622,40.570762,3472.873497,5187.126295,0.669518,40.102466,59.897534,9842.200551,1182.200758,-0.002038,0.029752,3.995938,0.159030,1.786817,7,1.786817,7
drive11,2390.645161,2449.806452,59.161290,809.108108,177.792905,170.499514,59,79.729730,59,79.729730,170.536141,839.000000,903,0.210771,0.219739,82.180399,309.278351,54.694622,40.843730,3979.141851,6062.557326,0.656347,39.626181,60.373819,13794.409055,3752.709878,0.012195,0.019686,3.441170,0.176981,1.687075,8,1.687075,8
drive11,2421.290323,2480.645161,59.354839,857.185714,175.726508,141.949360,52,74.285714,52,74.285714,141.961671,903.000000,1032,0.165614,0.205004,75.141119,232.558140,46.511628,27.643117,1099.116946,983.530841,1.117522,52.774980,47.225020,2447.453664,364.805878,-0.000339,0.016308,3.157047,0.048326,1.042375,7,1.098267,6
drive11,2450.709677,2510.451613,59.741935,787.688312,217.511298,191.787919,61,79.220779,61,79.220779,191.795430,839.000000,1032,0.243492,0.276139,85.092151,232.558140,46.511628,35.436292,14207.615477,3717.837282,3.821473,79.259451,20.740549,20622.189846,2696.737088,0.002952,0.047866,3.736578,0.679300,1.924692,7,1.980583,6
drive11,2481.483871,2541.161290,59.677419,806.920000,167.716924,174.841704,58,77.333333,58,77.333333,174.841704,839.000000,774,0.216678,0.207848,79.552599,232.558140,58.139535,27.174344,7251.712696,2744.018726,2.642734,72.548095,27.451905,12944.714905,2948.983484,0.006864,0.055032,4.236263,0.373812,2.103425,6,2.103425,6
drive11,2511.096774,2570.838710,59.741935,901.253731,72.772027,97.846003,44,65.671642,44,65.671642,97.924058,903.000000,387,0.108653,0.080745,67.062756,93.023256,58.139535,6.189397,466.152746,667.115639,0.698759,41.133482,58.866518,1475.517778,342.249392,-0.004942,0.039799,4.403172,0.152722,1.754008,6,1.754008,6
drive11,2542.064516,2602.000000,59.935484,908.044776,66.771985,72.442100,42,62.686567,42,62.686567,72.501097,903.000000,387,0.079843,0.073534,66.443832,84.507042,54.694622,5.078423,478.251430,777.570005,0.615059,38.082757,61.917243,1422.483453,166.662018,-0.000555,0.041957,4.708591,0.201792,1.854925,7,1.854925,7
drive11,2571.806452,2630.903226,59.096774,858.100000,134.654055,188.439117,55,78.571429,55,78.571429,188.441472,903.000000,709,0.219603,0.156921,72.007246,132.743363,51.679587,13.906584,937.270058,3440.563862,0.272418,21.409448,78.590552,5077.399262,699.565341,-0.001100,0.029447,4.571552,0.253772,1.609450,7,1.604900,6
drive11,2602.967742,2662.645161,59.677419,808.653333,185.557268,216.068430,58,77.333333,58,77.333333,216.070215,839.000000,709,0.267198,0.229465,79.114394,132.743363,51.679587,22.370981,10828.887302,7146.304281,1.515313,60.243515,39.756485,22082.802601,4107.611018,-0.002630,0.023747,4.293500,0.146788,1.467425,8,1.491808,6
drive11,2631.806452,2691.741935,59.935484,733.096386,231.990308,164.564227,60,72.289157,60,72.289157,164.716164,774.000000,838,0.224686,0.316453,91.893554,185.758514,51.679587,32.909303,7028.247296,3679.536782,1.910090,65.636804,34.363196,17693.261770,6985.477692,0.003714,0.024652,4.272507,0.063519,1.284767,7,1.284767,7
drive11,2663.548387,2723.483871,59.935484,780.064103,223.198609,145.520561,63,80.769231,63,80.769231,145.520561,903.000000,774,0.186549,0.286129,85.819684,185.758514,54.694622,32.161850,15027.085740,3697.945543,4.063631,80.251325,19.748675,38925.714386,20200.683104,-0.014621,0.020685,3.989946,0.088574,0.660592,7,0.917925,6
drive11,2692.451613,2752.322581,59.870968,865.485714,111.141866,137.999151,54,77.142857,54,77.142857,138.011814,903.000000,580,0.159462,0.128416,70.794225,132.743363,58.139535,11.986981,585.798795,1716.343968,0.341306,25.445807,74.554193,2995.775498,693.632735,-0.004062,0.042392,3.935745,0.100267,1.613100,8,1.968250,6
drive11,2724.322581,2783.741935,59.419355,753.312500,201.498914,183.988516,58,72.500000,58,72.500000,183.990300,839.000000,903,0.244242,0.267484,87.481189,232.558140,51.679587,31.392174,15571.016083,8078.090980,1.927561,65.841877,34.158123,32829.846293,9180.739230,0.013194,0.041005,3.857226,0.160053,2.338692,9,2.436508,8
drive11,2753.032258,2812.774194,59.741935,785.155844,216.750285,190.013717,53,68.831169,53,68.831169,190.044039,903.000000,903,0.242046,0.276060,84.799526,232.558140,51.679587,32.503247,5240.631019,5935.769805,0.882890,46.890149,53.109851,13984.181408,2807.780584,-0.015821,0.023232,4.036411,0.252777,0.836750,9,1.254400,7
drive11,2784.645161,2843.870968,59.225806,884.308824,132.812432,185.152297,45,66.176471,45,66.176471,185.152297,903.000000,774,0.209375,0.150188,69.672579,132.743363,48.939641,12.795431,2651.130632,9845.037426,0.269286,21.215549,78.784451,13001.990933,505.822875,0.009886,0.048643,4.369415,0.141517,1.195267,9,1.612917,7
drive11,2813.677419,2873.419355,59.741935,891.867647,118.937699,157.012973,44,64.705882,44,64.705882,157.015970,903.000000,774,0.176053,0.133358,68.726552,132.743363,48.939641,11.537931,706.215580,2927.983268,0.241195,19.432497,80.567503,3769.258023,135.059175,0.002650,0.038051,3.750962,0.344993,1.393767,8,1.391292,7
drive11,2844.774194,2904.580645,59.806452,919.787879,56.947889,86.177456,45,68.181818,45,68.181818,86.177456,903.000000,258,0.093693,0.061914,65.481649,77.519380,58.139535,4.075506,749.362083,714.280164,1.049115,51.198446,48.801554,1634.018427,170.376180,-0.000995,0.012389,3.566558,0.214126,0.715783,8,0.713308,7
drive11,2874.322581,2934.258065,59.935484,800.513158,203.940220,97.737130,52,68.421053,52,68.421053,97.921942,903.000000,709,0.122324,0.254762,81.840578,132.743363,51.679587,27.523826,560.163704,701.481756,0.798544,44.399455,55.600545,2129.101273,867.455814,0.008379,0.006938,3.300807,0.404875,0.516550,6,0.516550,6
drive11,2905.548387,2965.483871,59.935484,641.210526,209.624380,155.396267,68,71.578947,68,71.578947,155.402326,516.000000,903,0.242358,0.326920,103.560070,232.558140,51.679587,32.119999,17325.528953,2761.067753,6.274938,86.254178,13.745822,36792.466208,16705.869502,-0.003043,0.002086,2.578149,0.048621,0.285392,4,0.285392,4
drive11,2934.774194,2994.645161,59.870968,719.000000,227.177973,166.753772,66,78.571429,66,78.571429,166.869619,710.000000,839,0.232086,0.315964,93.451177,232.558140,54.694622,33.483132,9192.398169,4224.551884,2.175946,68.513322,31.486678,17911.188962,4494.238909,0.004759,0.010311,2.796955,0.234524,0.819583,7,0.853750,6
drive11,2966.193548,3026.129032,59.935484,798.000000,252.493643,217.931927,63,82.894737,63,82.894737,217.947119,903.000000,1032,0.273117,0.316408,88.557706,309.278351,48.939641,47.800465,26690.811571,3377.537495,7.902447,88.767134,11.232866,36866.779730,6798.430665,-0.000768,0.010157,2.989941,0.133891,0.807492,8,0.838533,6
drive11,2995.677419,3055.483871,59.806452,790.168831,242.939640,211.177304,59,76.623377,59,76.623377,211.192572,903.000000,1032,0.267275,0.307453,88.797723,309.278351,48.939641,47.209874,17531.249154,4730.787915,3.705778,78.749528,21.250472,27268.338939,5006.301869,-0.003130,0.012878,2.840678,0.059610,0.851333,5,0.848208,4
drive11,3026.967742,3086.516129,59.548387,914.909091,54.223392,87.729566,37,56.060606,37,56.060606,87.752011,903.000000,322,0.095913,0.059266,65.825494,84.507042,58.139535,4.201586,187.057313,801.059196,0.233512,18.930694,81.069306,1045.743467,57.626958,0.001535,0.012358,2.676084,0.110471,0.909158,6,0.909158,6
drive11,3056.387097,3115.483871,59.096774,909.000000,51.552214,84.772637,38,57.575758,38,57.575758,84.772637,903.000000,258,0.093259,0.056713,66.220580,77.519380,58.139535,3.822893,124.774430,308.330710,0.404677,28.809270,71.190730,533.656444,100.551304,-0.003584,0.005952,2.438997,0.056669,0.767683,8,0.767683,8
drive11,3087.419355,3146.774194,59.354839,912.954545,56.917331,94.151106,45,68.181818,45,68.181818,94.151106,903.000000,323,0.103128,0.062344,65.974774,77.519380,54.694622,4.133550,378.428610,788.713879,0.479805,32.423514,67.576486,1257.225087,90.082597,0.002546,0.010377,2.570435,0.066665,1.158775,8,1.158775,8
drive11,3116.387097,3176.322581,59.935484,921.742424,64.888380,109.336601,48,72.727273,48,72.727273,109.336601,903.000000,323,0.118619,0.070398,65.411702,77.519380,54.694622,4.585450,438.121495,1174.832823,0.372922,27.162672,72.837328,1722.073873,109.119556,0.013909,0.040982,3.054833,0.285642,1.719175,6,1.719175,6
drive11,3147.741935,3207.096774,59.354839,913.939394,69.424642,113.246429,49,74.242424,49,74.242424,113.263817,903.000000,323,0.123929,0.075962,66.025028,77.519380,54.694622,5.011725,176.835664,1044.661475,0.169276,14.476961,85.523039,1285.218378,63.721239,-0.001320,0.045378,3.642497,0.232238,1.448492,4,1.448492,4
drive11,3177.161290,3236.709677,59.548387,784.311688,200.401522,127.074304,50,64.935065,50,64.935065,127.099940,839.000000,839,0.162053,0.255513,84.332529,232.558140,54.694622,32.317199,841.993771,2116.228732,0.397875,28.462828,71.537172,5622.392617,2664.170115,-0.027195,0.021326,3.582329,0.150299,0.725383,5,0.799117,3
drive11,3208.000000,3267.870968,59.870968,732.301205,209.432784,170.228399,59,71.084337,59,71.084337,170.230188,839.000000,839,0.232459,0.285993,91.600845,232.558140,54.694622,36.240618,18824.790564,6942.385359,2.711574,73.057252,26.942748,36772.236947,11005.061024,0.008305,0.043140,3.888050,0.345999,1.822983,6,1.896717,4
drive11,3237.612903,3297.419355,59.806452,788.493506,175.572794,183.178322,60,77.922078,60,77.922078,183.304105,839.000000,839,0.232474,0.222669,81.908275,232.558140,54.694622,28.419746,8043.242346,5533.764895,1.453485,59.241644,40.758356,15168.592496,1591.585254,0.008788,0.040099,4.158198,0.134164,1.566858,4,1.566858,4
drive11,3268.645161,3327.806452,59.161290,844.140845,133.324234,157.505613,42,59.154930,42,59.154930,157.516394,903.000000,645,0.186600,0.157941,73.650951,155.038760,58.139535,17.093655,4046.814903,3186.735805,1.269893,55.945069,44.054931,9896.618030,2663.067322,-0.004933,0.026529,3.940618,0.047472,1.329400,6,1.329400,6
drive11,3298.322581,3357.548387,59.225806,897.402985,61.176114,89.385697,36,53.731343,36,53.731343,89.391122,903.000000,322,0.099611,0.068170,67.195256,84.507042,58.139535,5.003697,413.479586,484.230559,0.853890,46.059364,53.940636,1039.685378,141.975233,0.006319,0.014861,3.655225,0.131651,1.131650,8,1.131650,8
drive11,3328.709677,3388.451613,59.741935,905.194030,61.443800,83.624516,48,71.641791,48,71.641791,83.630138,903.000000,322,0.092389,0.067879,66.605896,84.507042,58.139535,4.813349,499.998158,1317.466317,0.379515,27.510753,72.489247,1911.404851,93.940375,0.004588,0.026788,3.416857,0.468818,1.109358,8,1.148192,7
drive11,3358.451613,3418.064516,59.612903,817.878378,165.711992,130.423015,59,79.729730,59,79.729730,130.425962,839.000000,645,0.159469,0.202612,77.540627,132.743363,54.694622,21.358755,9092.691971,3409.004263,2.667257,72.731666,27.268334,16392.481192,3890.784958,-0.001032,0.032444,3.636500,0.613224,1.373867,8,1.412700,7
drive11,3389.483871,3449.354839,59.870968,752.000000,200.627827,148.431760,64,79.012346,64,79.012346,148.608714,774.000000,645,0.197618,0.266792,86.653210,132.743363,54.694622,26.505256,4932.744059,1737.159026,2.839547,73.955258,26.044742,12299.406487,5629.503402,-0.003618,0.013706,3.419845,0.467616,0.677717,5,0.677717,5
drive11,3418.967742,3478.129032,59.161290,660.208791,215.207214,138.823168,62,68.131868,62,68.131868,138.824990,581.000000,839,0.210274,0.325968,101.076586,232.558140,54.694622,32.823456,4940.391669,2342.551397,2.108979,67.835099,32.164901,22267.095772,14984.152706,0.001154,0.015401,3.742742,0.820074,1.189442,7,1.189442,7
drive11,3449.806452,3509.161290,59.354839,564.396226,188.645582,167.766954,72,67.924528,72,67.924528,167.821929,452.000000,903,0.297348,0.334243,118.503116,309.278351,54.694622,41.424209,7505.982200,6681.424719,1.123410,52.905949,47.094051,29583.915472,15396.508553,0.003765,0.019690,3.919851,0.389340,1.984325,13,1.987375,12
drive11,3479.096774,3538.645161,59.548387,687.761364,244.044136,173.185385,67,76.136364,67,76.136364,173.186996,710.000000,1032,0.251813,0.354838,102.275659,309.278351,48.939641,47.429537,6908.318419,4739.428584,1.457627,59.310341,40.689659,30959.482154,19311.735150,0.002160,0.021581,3.464737,0.027373,1.830842,14,1.983317,11
drive11,3510.387097,3569.677419,59.290323,840.527778,120.043064,143.501775,52,72.222222,52,72.222222,143.685690,839.000000,774,0.170947,0.142819,73.018559,132.743363,48.939641,12.031125,591.131481,1119.929453,0.527829,34.547658,65.452342,2128.357810,417.296876,-0.004872,0.019422,3.426785,0.045818,1.800908,14,1.950333,12
drive11,3539.483871,3599.290323,59.806452,739.682927,166.550247,148.059437,55,67.073171,55,67.073171,148.078808,774.000000,645,0.200192,0.225164,86.250974,155.038760,58.139535,23.617659,1979.921964,1318.458663,1.501694,60.027092,39.972908,7345.682509,4047.301881,-0.003373,0.022101,3.348913,0.063065,1.969117,13,1.969117,13
drive11,3570.387097,3629.677419,59.290323,722.987952,214.761893,208.958939,66,79.518072,66,79.518072,208.972194,710.000000,903,0.289040,0.297048,92.232219,232.558140,51.679587,33.406243,15717.747422,7347.957225,2.139064,68.143365,31.856635,33921.179292,10855.474645,0.004465,0.021770,3.335949,0.107535,1.270658,8,1.275167,7
drive11,3599.548387,3659.419355,59.870968,823.698630,197.179535,200.329828,52,71.232877,52,71.232877,200.530027,903.000000,903,0.243451,0.239383,79.656655,232.558140,51.679587,31.036050,5405.084104,5593.328253,0.966345,49.144221,50.855779,11635.642515,637.230159,0.000926,0.008270,2.880435,0.333744,0.225242,3,0.229750,2
drive11,3630.580645,3690.258065,59.677419,946.500000,70.915107,112.627695,40,62.500000,40,62.500000,112.646307,935.500000,387,0.119014,0.074924,63.742297,77.519380,51.679587,4.753440,713.673739,1081.044522,0.660171,39.765224,60.234776,2179.508777,384.790516,-0.005147,0.000835,2.129801,0.070572,0.195292,5,0.191275,4
drive11,3660.387097,3720.258065,59.870968,869.128571,190.675072,144.068174,54,77.142857,54,77.142857,144.217026,935.500000,710,0.165933,0.219386,74.241491,155.038760,54.694622,24.517611,454.656646,1467.513703,0.309814,23.653296,76.346704,1970.034731,47.864383,0.001587,0.002995,1.923346,0.009080,0.609883,9,0.605867,8
drive11,3690.967742,3750.709677,59.741935,617.051020,226.242520,151.110665,56,57.142857,56,57.142857,151.110665,452.000000,839,0.244892,0.366651,109.120824,232.558140,54.694622,33.953966,8989.002506,2574.070523,3.492135,77.738872,22.261128,27658.200819,16095.127790,-0.000700,0.005232,1.913561,0.007147,0.683167,7,0.683167,7
drive11,3720.709677,3780.387097,59.677419,551.862385,193.974534,193.345011,66,60.550459,66,60.550459,193.359768,452.000000,968,0.350377,0.351491,118.946472,232.558140,48.939641,32.401629,27841.191828,8109.553380,3.433135,77.442600,22.557400,49449.292973,13498.547765,-0.002990,0.014855,2.221677,0.201326,1.281958,7,1.281958,7
drive11,3751.161290,3810.387097,59.225806,702.188235,242.195587,199.105546,69,81.176471,69,81.176471,199.177924,710.000000,968,0.283653,0.344915,97.894375,232.558140,48.939641,39.509294,15438.970018,7205.471379,2.142673,68.179955,31.820045,34238.623113,11594.181715,0.004203,0.014934,2.904524,0.228100,1.100817,6,1.100817,6
drive11,3780.838710,3840.193548,59.354839,842.394366,203.021567,174.494178,56,78.873239,56,78.873239,174.613082,903.000000,903,0.207282,0.241005,78.341710,232.558140,51.679587,32.024046,839.182070,1629.375857,0.515033,33.994830,66.005170,5808.280846,3339.722919,0.004294,0.010305,3.103954,0.168101,0.982392,5,0.983008,4
drive11,3811.419355,3871.225806,59.806452,856.943662,159.153375,169.724377,52,73.239437,52,73.239437,169.726839,903.000000,838,0.198061,0.185722,73.734865,185.758514,51.679587,21.634108,6503.525907,3361.616232,1.934643,65.924300,34.075700,14887.683045,5022.540906,-0.001719,0.025964,3.331978,0.236011,1.768608,8,1.804542,6
drive11,3841.096774,3900.967742,59.870968,799.723684,191.913425,205.542275,60,78.947368,60,78.947368,205.542275,839.000000,903,0.257017,0.239975,81.643367,232.558140,51.679587,29.988027,11247.187910,6288.050138,1.788661,64.140492,35.859508,22735.201661,5199.963613,-0.008657,0.031969,3.563211,0.026977,1.733675,11,1.812675,8
drive11,3871.935484,3931.806452,59.870968,766.936709,218.086630,257.121633,68,86.075949,68,86.075949,257.126952,839.000000,903,0.335265,0.284361,86.826550,232.558140,51.679587,32.936966,9020.793502,7153.907524,1.260960,55.771006,44.228994,19340.641318,3165.940293,0.000780,0.028343,3.580346,0.030285,1.260950,12,1.767292,8
drive11,3901.806452,3961.161290,59.354839,771.833333,170.961180,239.821928,63,80.769231,63,80.769231,239.827779,774.000000,774,0.310725,0.221500,82.214229,185.758514,54.694622,21.684002,7044.154958,5823.393341,1.209631,54.743567,45.256433,13182.740206,315.191907,0.006180,0.026004,3.536094,0.065383,1.721958,10,1.923242,7
drive11,3932.516129,3992.451613,59.935484,842.305556,154.571068,173.092103,46,63.888889,46,63.888889,173.208618,903.000000,645,0.205636,0.183509,74.027304,116.279070,51.679587,15.786297,765.161076,1775.333987,0.430996,30.118582,69.881418,4506.331982,1965.836919,-0.001685,0.012286,2.937516,0.240755,0.744083,4,0.784775,2
drive11,3962.064516,4021.548387,59.483871,943.468750,123.547686,148.574328,40,62.500000,40,62.500000,148.588438,968.000000,710,0.157492,0.130950,64.876062,116.279070,48.939641,10.270242,7227.899693,5481.479309,1.318604,56.870597,43.129403,13934.351027,1224.972025,-0.001422,0.000002,2.245553,0.104897,0.000000,0,0.000000,0
